Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17765.3,1448.78,1216.24,1745.84,20250509
Performance journalière,0.0096,0.0098,0.0067,0.0125,20250509
Performance mensuelle,0.0216,0.021400000000000002,0.014499999999999999,0.0226,20250509
Performance annuelle,0.2025,0.2144,0.1754,0.1363,20250509
