Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19842.32,1622.27,1355.02,1934.64,20250910
Performance journalière,0.016399999999999998,0.0175,0.0171,0.0123,20250910
Performance mensuelle,-0.0106,-0.0134,-0.011200000000000002,0.003,20250910
Performance annuelle,0.3431,0.35979999999999995,0.3095,0.25920000000000004,20250910
