Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16272.94,1313.52,1137.93,1717.79,20250211
Performance journalière,-0.0046,-0.0036,-0.0060999999999999995,-0.0076,20250211
Performance mensuelle,0.0015,-0.0038,-0.0069,0.0083,20250211
Performance annuelle,0.1015,0.10099999999999999,0.09970000000000001,0.11810000000000001,20250211
