Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19266.33,1583.5,1329.27,1823.32,20250724
Performance journalière,0.0095,0.0097,0.0139,0.0026,20250724
Performance mensuelle,0.053,0.0583,0.0481,0.030299999999999997,20250724
Performance annuelle,0.3041,0.3273,0.2846,0.1868,20250724
