Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19858.63,1625.79,1355.03,1915.4,20250813
Performance journalière,-0.0013,-0.0012,-0.0003,-0.0024,20250813
Performance mensuelle,0.011399999999999999,0.0067,0.0034000000000000002,0.0395,20250813
Performance annuelle,0.3442,0.3627,0.3095,0.24670000000000003,20250813
