Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16217.65,1311.62,1135.47,1709.67,20250205
Performance journalière,-0.0018,-0.0022,-0.0036,0.0008,20250205
Performance mensuelle,-0.0019,-0.0052,-0.0091,0.0034999999999999996,20250205
Performance annuelle,0.0978,0.09939999999999999,0.0973,0.1128,20250205
