Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17976.11,1465.56,1217.33,1758.99,20250530
Performance journalière,0.0031,0.0027,-0.0008,0.0044,20250530
Performance mensuelle,0.0337,0.0332,0.0154,0.030299999999999997,20250530
Performance annuelle,0.2168,0.2284,0.1765,0.1449,20250530
