Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16843.03,1363.22,1162.34,1765.4,20250221
Performance journalière,-0.006500000000000001,-0.006,-0.005699999999999999,-0.0225,20250221
Performance mensuelle,0.0366,0.0339,0.0144,0.0363,20250221
Performance annuelle,0.1401,0.1427,0.1233,0.1491,20250221
