Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17056.95,1386.17,1168.17,1714.1,20250415
Performance journalière,0.0288,0.0282,0.0219,0.0339,20250415
Performance mensuelle,-0.0394,-0.0414,-0.0403,-0.0322,20250415
Performance annuelle,0.15460000000000002,0.16190000000000002,0.12890000000000001,0.1157,20250415
