Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19064.05,1553.64,1289.85,1854.02,20251110
Performance journalière,-0.0106,-0.011899999999999999,-0.008,-0.0073,20251110
Performance mensuelle,-0.0292,-0.0308,-0.0279,-0.0352,20251110
Performance annuelle,0.2904,0.3023,0.2465,0.20670000000000002,20251110
