Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16937.67,1372.63,1174.59,1780.91,20250225
Performance journalière,0.0014000000000000002,0.0021,0.0037,0.0072,20250225
Performance mensuelle,0.0424,0.041100000000000005,0.025099999999999997,0.0454,20250225
Performance annuelle,0.1465,0.1505,0.1352,0.1592,20250225
