Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16706.7,1348.41,1156.39,1779.05,20250218
Performance journalière,0.0037,0.0034999999999999996,0.0033,0.0063,20250218
Performance mensuelle,0.0282,0.0227,0.0092,0.0443,20250218
Performance annuelle,0.1309,0.13019999999999998,0.1176,0.15789999999999998,20250218
