Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,20040.46,1638.98,1367.75,1959.87,20250908
Performance journalière,-0.0024,-0.0031,-0.0016,-0.0015,20250908
Performance mensuelle,-0.0007000000000000001,-0.0032,-0.0019,0.0161,20250908
Performance annuelle,0.3565,0.3738,0.3218,0.2756,20250908
