Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19168.83,1578.22,1318.74,1819.1,20250718
Performance journalière,0.013000000000000001,0.0128,0.0126,0.0086,20250718
Performance mensuelle,0.04769999999999999,0.0548,0.0398,0.0279,20250718
Performance annuelle,0.2975,0.32289999999999996,0.27449999999999997,0.184,20250718
