Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18938.3,1526.38,1273.73,1826.36,20251219
Performance journalière,0.006500000000000001,0.0054,0.0024,-0.0054,20251219
Performance mensuelle,0.018000000000000002,0.0063,0.012,0.0159,20251219
Performance annuelle,0.28190000000000004,0.27940000000000004,0.231,0.1887,20251219
