Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18411.21,1508.89,1274.89,1768.41,20250701
Performance journalière,0.0063,0.0084,0.0053,-0.0008,20250701
Performance mensuelle,0.0063,0.0084,0.0053,-0.0008,20250701
Performance annuelle,0.2463,0.2648,0.2321,0.151,20250701
