Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16707.3,1359.99,1167.6,1718.48,20250304
Performance journalière,-0.0051,-0.005600000000000001,-0.0048,-0.0059,20250304
Performance mensuelle,-0.001,-0.0006,-0.0026,-0.0031,20250304
Performance annuelle,0.1309,0.1399,0.1284,0.1185,20250304
