Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17086.65,1389.08,1194.18,1783.17,20250226
Performance journalière,0.0088,0.012,0.0167,0.0013,20250226
Performance mensuelle,0.0516,0.0536,0.042199999999999994,0.0467,20250226
Performance annuelle,0.1566,0.1643,0.15410000000000001,0.1606,20250226
