Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18337.56,1492.54,1241.93,1777.05,20251124
Performance journalière,0.0073,0.01,0.0043,0.0043,20251124
Performance mensuelle,-0.0661,-0.0689,-0.064,-0.0753,20251124
Performance annuelle,0.2413,0.2511,0.2002,0.1566,20251124
