Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18224.19,1493.46,1261.61,1768.13,20250624
Performance journalière,0.0265,0.0298,0.0297,0.0263,20250624
Performance mensuelle,0.0138,0.019,0.0364,0.0052,20250624
Performance annuelle,0.2336,0.2518,0.2193,0.1508,20250624
