Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16106.61,1305.16,1130.46,1686.84,20250129
Performance journalière,0.012199999999999999,0.0138,0.0131,0.013500000000000002,20250129
Performance mensuelle,0.09029999999999999,0.094,0.0925,0.09789999999999999,20250129
Performance annuelle,0.09029999999999999,0.094,0.0925,0.09789999999999999,20250129
