Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19609.77,1600.79,1333.69,1956.71,20250915
Performance journalière,-0.0111,-0.0116,-0.011000000000000001,-0.0074,20250915
Performance mensuelle,-0.0222,-0.0264,-0.026699999999999998,0.014499999999999999,20250915
Performance annuelle,0.3274,0.3418,0.2889,0.2736,20250915
