Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18473.47,1499.89,1253.41,1818.76,20251208
Performance journalière,0.0002,-0.0006,0.002,-0.0003,20251208
Performance mensuelle,-0.006999999999999999,-0.011200000000000002,-0.0040999999999999995,0.011699999999999999,20251208
Performance annuelle,0.2505,0.2572,0.2113,0.1838,20251208
