Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18603.59,1516.88,1258.57,1797.78,20251128
Performance journalière,-0.002,-0.0016,-0.0048,-0.0034000000000000002,20251128
Performance mensuelle,-0.0526,-0.0537,-0.051500000000000004,-0.0645,20251128
Performance annuelle,0.2593,0.27149999999999996,0.2163,0.17010000000000003,20251128
