Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19845.09,1621.58,1354.31,1914.78,20250815
Performance journalière,-0.0007000000000000001,-0.0026,-0.0005,-0.0003,20250815
Performance mensuelle,0.010700000000000001,0.0040999999999999995,0.0029,0.0391,20250815
Performance annuelle,0.3433,0.3592,0.30879999999999996,0.2463,20250815
