Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16344.54,1326.21,1152.83,1707.92,20250130
Performance journalière,0.0148,0.0161,0.019799999999999998,0.0125,20250130
Performance mensuelle,0.10640000000000001,0.1116,0.11410000000000001,0.1116,20250130
Performance annuelle,0.10640000000000001,0.1116,0.11410000000000001,0.1116,20250130
