Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18624.84,1515.41,1258.52,1830.54,20251111
Performance journalière,-0.023,-0.0246,-0.024300000000000002,-0.0127,20251111
Performance mensuelle,-0.051500000000000004,-0.0546,-0.051500000000000004,-0.047400000000000005,20251111
Performance annuelle,0.2607,0.2702,0.2163,0.19149999999999998,20251111
