Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19521.3,1594.41,1332.19,1911.09,20250909
Performance journalière,-0.0259,-0.027200000000000002,-0.026000000000000002,-0.024900000000000002,20250909
Performance mensuelle,-0.026600000000000002,-0.030299999999999997,-0.0278,-0.0092,20250909
Performance annuelle,0.3214,0.33640000000000003,0.2875,0.2439,20250909
