Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18754.43,1526.78,1270.46,1836.78,20251113
Performance journalière,0.0046,0.0055000000000000005,0.005699999999999999,0.0043,20251113
Performance mensuelle,-0.0449,-0.047599999999999996,-0.0425,-0.044199999999999996,20251113
Performance annuelle,0.2695,0.2798,0.2278,0.1955,20251113
