Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17371.81,1415.37,1195.63,1717.95,20250429
Performance journalière,-0.0040999999999999995,-0.0037,-0.0048,-0.0086,20250429
Performance mensuelle,-0.0216,-0.0212,-0.0178,-0.03,20250429
Performance annuelle,0.1759,0.1864,0.1555,0.1182,20250429
