Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18474.97,1511.69,1274.46,1789.42,20250626
Performance journalière,0.0038,0.0027,0.0008,0.0044,20250626
Performance mensuelle,0.0278,0.0315,0.046900000000000004,0.0173,20250626
Performance annuelle,0.2506,0.2671,0.23170000000000002,0.16469999999999999,20250626
