Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19873.73,1623.77,1354.81,1955.86,20250911
Performance journalière,0.0016,0.0009,-0.0002,0.011000000000000001,20250911
Performance mensuelle,-0.009000000000000001,-0.0125,-0.0113,0.013999999999999999,20250911
Performance annuelle,0.3453,0.3611,0.3093,0.273,20250911
