Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,17566.6,1431.17,1203.05,1735.98,20250506
Performance journalière,0.0074,0.008100000000000001,0.0042,0.0095,20250506
Performance mensuelle,0.0101,0.009000000000000001,0.0034999999999999996,0.0168,20250506
Performance annuelle,0.1891,0.1996,0.16269999999999998,0.12990000000000002,20250506
