Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19268.4,1572.31,1300.29,1867.69,20251107
Performance journalière,-0.0070999999999999995,-0.008100000000000001,-0.0097,-0.0085,20251107
Performance mensuelle,-0.0187,-0.0192,-0.02,-0.0281,20251107
Performance annuelle,0.3043,0.3179,0.2566,0.21559999999999999,20251107
