Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19085.27,1568.33,1310.99,1818.52,20250723
Performance journalière,-0.005600000000000001,-0.0066,-0.0086,-0.0026,20250723
Performance mensuelle,0.0431,0.0481,0.0337,0.0275,20250723
Performance annuelle,0.2919,0.3146,0.267,0.18359999999999999,20250723
