Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19586.47,1595.9,1331.51,1956.06,20250917
Performance journalière,-0.003,-0.0040999999999999995,-0.0021,-0.0064,20250917
Performance mensuelle,-0.023399999999999997,-0.0294,-0.028300000000000002,0.0141,20250917
Performance annuelle,0.3258,0.33770000000000006,0.2868,0.2732,20250917
