Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16246.33,1314.54,1139.58,1708.32,20250204
Performance journalière,0.0023,0.0008,-0.001,0.0068000000000000005,20250204
Performance mensuelle,-0.0001,-0.003,-0.0055000000000000005,0.0028000000000000004,20250204
Performance annuelle,0.09970000000000001,0.10189999999999999,0.1013,0.1119,20250204
