Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16913.19,1369.8,1170.28,1768.2,20250224
Performance journalière,0.0042,0.0048,0.0068000000000000005,0.0016,20250224
Performance mensuelle,0.0409,0.038900000000000004,0.0213,0.0379,20250224
Performance annuelle,0.1449,0.1482,0.131,0.1509,20250224
