Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,20118.53,1649.21,1372.92,1961.48,20250902
Performance journalière,0.0023,0.0013,0.0026,0.0077,20250902
Performance mensuelle,0.0032,0.003,0.0019,0.0169,20250902
Performance annuelle,0.3618,0.3824,0.3268,0.2767,20250902
