Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18517.45,1517.41,1278.62,1783.93,20250702
Performance journalière,0.0058,0.005600000000000001,0.0029,0.0088,20250702
Performance mensuelle,0.0121,0.0141,0.008199999999999999,0.008,20250702
Performance annuelle,0.2534,0.27190000000000003,0.2357,0.1611,20250702
