Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,16393.13,1323.59,1145.59,1727.48,20250212
Performance journalière,0.0074,0.0077,0.0067,0.005600000000000001,20250212
Performance mensuelle,0.0089,0.0039000000000000003,-0.0002,0.013999999999999999,20250212
Performance annuelle,0.1097,0.1094,0.10710000000000001,0.1244,20250212
