Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,15912.73,1287.41,1115.89,1664.33,20250128
Performance journalière,0.0017000000000000001,0.0023,0.0014000000000000002,0.0022,20250128
Performance mensuelle,0.0771,0.0791,0.0784,0.0833,20250128
Performance annuelle,0.0771,0.0791,0.0784,0.0833,20250128
