Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18583.78,1503.32,1260.15,1837.72,20251216
Performance journalière,0.0016,0.0007000000000000001,0.0040999999999999995,-0.0008,20251216
Performance mensuelle,-0.0011,-0.0089,0.0013,0.0222,20251216
Performance annuelle,0.2579,0.2601,0.21780000000000002,0.1961,20251216
