Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,19646.32,1602.44,1334.36,1968.62,20250916
Performance journalière,0.0019,0.001,0.0005,0.0060999999999999995,20250916
Performance mensuelle,-0.0204,-0.0254,-0.0263,0.0207,20250916
Performance annuelle,0.3299,0.3432,0.2896,0.2813,20250916
