Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,18476.19,1459.74,1226.97,1822.11,20251226
Performance journalière,-0.0245,-0.024300000000000002,-0.0207,-0.0236,20251226
Performance mensuelle,-0.0068000000000000005,-0.0377,-0.025099999999999997,0.013500000000000002,20251226
Performance annuelle,0.2507,0.2236,0.1858,0.18600000000000003,20251226
