Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1224.0,0.02,1224.0,1.0,2024-01-09
AFRIC INDUSTRIES SA,325.1,325.3,0.0006,2602.4,8.0,2024-01-09
AGMA,6999.0,7000.0,0.0001,14000.0,2.0,2024-01-09
AKDITAL,512.1,520.1,0.015600000000000001,5432146.6,10477.0,2024-01-09
ALLIANCES,143.65,142.0,-0.0115,9623665.8,67801.0,2024-01-09
ALUMINIUM DU MAROC,1339.0,1339.0,0.0,1339.0,1.0,2024-01-09
ARADEI CAPITAL,441.0,446.0,0.0113,12413.0,28.0,2024-01-09
ATLANTASANAD,125.0,125.0,0.0,335417.5,2685.0,2024-01-09
ATTIJARIWAFA BANK,470.0,475.1,0.0109,71385015.8,150673.0,2024-01-09
AUTO HALL,67.1,67.3,0.003,701111.7,10455.0,2024-01-09
AUTO NEJMA,2323.0,2325.0,0.0009,11625.0,5.0,2024-01-09
BANK OF AFRICA,182.9,183.0,0.0005,760840.0,4165.0,2024-01-09
BCP,280.0,282.95,0.0105,16204468.2,57578.0,2024-01-09
BMCI,570.0,560.0,-0.0175,9632890.0,17200.0,2024-01-09
CARTIER SAADA,22.2,22.0,-0.009000000000000001,28459.15,1268.0,2024-01-09
CDM,849.9,850.0,0.0001,1700.0,2.0,2024-01-09
CFG BANK,157.0,153.1,-0.0248,10085132.3,65107.0,2024-01-09
CIH,342.5,342.7,0.0006,15598269.0,45541.0,2024-01-09
CIMENTS DU MAROC,1717.0,1715.0,-0.0012,7301371.0,4258.0,2024-01-09
COLORADO,45.61,46.4,0.0173,11605.0,250.0,2024-01-09
COSUMAR,195.5,198.0,0.0128,411622.7,2084.0,2024-01-09
CTM,599.0,597.5,-0.0025,597.5,1.0,2024-01-09
DISTY TECHNOLOGIES,188.0,189.0,0.0053,97530.5,521.0,2024-01-09
DISWAY,688.0,672.0,-0.0233,14784.0,22.0,2024-01-09
DOUJA PROM ADDOHA,16.49,16.41,-0.0049,14148893.7,866143.0,2024-01-09
EQDOM,1009.0,1053.0,0.0436,152685.0,145.0,2024-01-09
FENIE BROSSETTE,93.35,95.88,0.0271,10443.01,112.0,2024-01-09
HPS,624.6,623.9,-0.0011,126614.9,203.0,2024-01-09
IB MAROC.COM,21.97,23.48,0.0687,3610.52,154.0,2024-01-09
IMMORENTE INVEST,95.0,95.0,0.0,102500.34,1077.0,2024-01-09
INVOLYS,87.11,87.0,-0.0013,10440.0,120.0,2024-01-09
ITISSALAT AL-MAGHRIB,101.0,101.95,0.009399999999999999,2137678.7,21094.0,2024-01-09
JET CONTRACTORS,258.5,265.0,0.025099999999999997,9501596.65,35846.0,2024-01-09
LABEL VIE,4161.0,4280.0,0.0286,452926.0,106.0,2024-01-09
LESIEUR CRISTAL,270.0,270.0,0.0,270.0,1.0,2024-01-09
MAGHREB OXYGENE,229.0,216.1,-0.056299999999999996,2593.2,12.0,2024-01-09
MANAGEM,1919.0,1850.0,-0.036000000000000004,1244824.0,669.0,2024-01-09
MED PAPER,20.0,19.6,-0.02,566006.14,28868.0,2024-01-09
MICRODATA,649.0,639.0,-0.0154,52242.0,82.0,2024-01-09
MINIERE TOUISSIT,1132.0,1120.0,-0.0106,2210849.0,1988.0,2024-01-09
MUTANDIS SCA,256.45,252.1,-0.017,274328.65,1093.0,2024-01-09
REBAB COMPANY,83.81,83.0,-0.0097,1494.0,18.0,2024-01-09
RESIDENCES DAR SAADA,24.75,23.9,-0.034300000000000004,1793652.0,73498.0,2024-01-09
RISMA,194.95,192.2,-0.0141,2678555.45,13989.0,2024-01-09
S.M MONETIQUE,190.0,190.0,0.0,29260.0,154.0,2024-01-09
SALAFIN,480.75,508.0,0.0567,10160.0,20.0,2024-01-09
SANLAM MAROC,1270.0,1300.0,0.0236,158260.0,123.0,2024-01-09
SMI,1400.0,1410.0,0.0070999999999999995,57373.0,41.0,2024-01-09
SNEP,486.9,477.0,-0.0203,95100.15,198.0,2024-01-09
SOCIETE DES BOISSONS DU M,2335.0,2289.0,-0.0197,1137633.0,497.0,2024-01-09
SODEP-Marsa Maroc,279.0,278.0,-0.0036,2035360.0,7360.0,2024-01-09
SONASID,665.0,664.1,-0.0014000000000000002,668907.5,1006.0,2024-01-09
SOTHEMA,1000.0,1028.0,0.027999999999999997,520300.0,519.0,2024-01-09
STOKVIS NORD AFRIQUE,10.99,10.9,-0.008199999999999999,13712.19,1269.0,2024-01-09
STROC INDUSTRIE,29.6,30.75,0.038900000000000004,742.84,25.0,2024-01-09
TAQA MOROCCO,1200.0,1194.0,-0.005,28403927.0,24071.0,2024-01-09
TGCC S.A,195.05,201.0,0.0305,30537047.05,151408.0,2024-01-09
TOTALENERGIES MARKETING,1180.0,1180.0,0.0,41300.0,35.0,2024-01-09
WAFA ASSURANCE,4000.0,4100.0,0.025,10865000.0,2650.0,2024-01-09
