Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1190.0,1190.0,0.0,9520.0,8.0,2024-04-15
AFRIC INDUSTRIES SA,319.1,330.0,0.0342,3982.25,12.0,2024-04-15
AFRIQUIA GAZ,4150.0,4150.0,0.0,830000.0,200.0,2024-04-15
AGMA,6676.0,6677.0,0.0001,240372.0,36.0,2024-04-15
AKDITAL,740.5,743.0,0.0034000000000000002,33701217.3,45864.0,2024-04-15
ALLIANCES,270.0,280.0,0.037000000000000005,58564318.65,214377.0,2024-04-15
ALUMINIUM DU MAROC,1520.0,1520.0,0.0,478797.0,315.0,2024-04-15
ARADEI CAPITAL,510.0,540.0,0.0588,5530503.9,10608.0,2024-04-15
ATLANTASANAD,131.0,133.7,0.0206,6853248.65,52295.0,2024-04-15
ATTIJARIWAFA BANK,509.0,505.7,-0.006500000000000001,20223554.5,39972.0,2024-04-15
AUTO HALL,71.0,78.0,0.0986,5638126.71,75414.0,2024-04-15
AUTO NEJMA,2039.0,2039.0,0.0,8156.0,4.0,2024-04-15
BALIMA,219.2,224.0,0.0219,224.0,1.0,2024-04-15
BCP,295.0,296.0,0.0034000000000000002,12441545.5,42020.0,2024-04-15
BMCI,640.0,630.0,-0.015600000000000001,6300.0,10.0,2024-04-15
CARTIER SAADA,23.03,24.47,0.0625,36171.44,1480.0,2024-04-15
CDM,920.0,920.0,0.0,43240.0,47.0,2024-04-15
CFG BANK,155.0,153.0,-0.0129,1840788.6,12103.0,2024-04-15
CIH,385.0,379.0,-0.015600000000000001,2126248.7,5653.0,2024-04-15
CIMENTS DU MAROC,1711.0,1722.0,0.0064,2496043.0,1457.0,2024-04-15
COLORADO,49.29,49.9,0.0124,170545.49,3442.0,2024-04-15
COSUMAR,199.7,197.0,-0.013500000000000002,2509974.3,12767.0,2024-04-15
CTM,640.0,623.0,-0.026600000000000002,238397.0,375.0,2024-04-15
DELTA HOLDING,40.0,41.15,0.0288,81860.32,2048.0,2024-04-15
DISTY TECHNOLOGIES,264.6,268.0,0.0128,584104.95,2203.0,2024-04-15
DISWAY,720.0,729.9,0.0137,521688.9,722.0,2024-04-15
DOUJA PROM ADDOHA,31.06,34.16,0.0998,111403086.47,390150.0,2024-04-15
ENNAKL,33.0,33.89,0.027000000000000003,16793.83,503.0,2024-04-15
EQDOM,1159.0,1198.0,0.0336,226275.0,193.0,2024-04-15
FENIE BROSSETTE,85.5,92.3,0.0795,752913.3,8508.0,2024-04-15
HPS,565.0,570.0,0.0088,1985534.5,3488.0,2024-04-15
IB MAROC.COM,20.11,21.5,0.0691,24257.0,1154.0,2024-04-15
IMMORENTE INVEST,93.0,93.0,0.0,932715.13,10022.0,2024-04-15
INVOLYS,83.5,84.89,0.0166,5098.9,60.0,2024-04-15
ITISSALAT AL-MAGHRIB,99.05,98.0,-0.0106,5821019.01,59268.0,2024-04-15
JET CONTRACTORS,521.1,530.0,0.0171,9803373.7,18759.0,2024-04-15
LABEL VIE,4599.0,4415.0,-0.04,415010.0,94.0,2024-04-15
MANAGEM,1900.0,1997.0,0.051100000000000007,1880717.0,953.0,2024-04-15
MUTANDIS SCA,273.05,275.0,0.0070999999999999995,8455070.1,30787.0,2024-04-15
PROMOPHARM S.A.,940.0,950.0,0.0106,9500.0,10.0,2024-04-15
REALISATIONS MECANIQUES,94.0,98.9,0.0521,37186.4,376.0,2024-04-15
RESIDENCES DAR SAADA,54.42,59.86,0.1,11686684.89,201901.0,2024-04-15
RISMA,255.7,250.0,-0.0223,1710033.75,6785.0,2024-04-15
S.M MONETIQUE,170.5,164.0,-0.0381,328.0,2.0,2024-04-15
SANLAM MAROC,1550.0,1600.0,0.0323,90140.0,57.0,2024-04-15
SMI,1819.0,1850.0,0.017,344995.0,186.0,2024-04-15
SNEP,650.0,630.0,-0.0308,514635.9,820.0,2024-04-15
SOCIETE DES BOISSONS DU M,2843.0,2700.0,-0.050300000000000004,1939500.0,705.0,2024-04-15
SONASID,860.0,870.0,0.0116,4975312.7,5757.0,2024-04-15
STROC INDUSTRIE,26.5,26.5,0.0,25712.0,970.0,2024-04-15
TOTALENERGIES MARKETING,1350.0,1379.0,0.0215,1134159.0,827.0,2024-04-15
UNIMER,178.0,177.7,-0.0017000000000000001,2286110.5,1286551.0,2024-04-15
ZELLIDJA S.A,77.0,76.95,,538.65,7.0,2024-04-15
