Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1138.0,1138.0,0.0,1138.0,1.0,2024-11-25
AFRIC INDUSTRIES SA,302.0,303.8,0.006,127520.1,423.0,2024-11-25
AFRIQUIA GAZ,3895.0,3895.0,0.0,7790.0,2.0,2024-11-25
AGMA,6900.0,6487.0,-0.0599,6487.0,1.0,2024-11-25
AKDITAL,1072.0,1055.0,-0.0159,15935282.0,15068.0,2024-11-25
ALLIANCES,380.0,384.8,0.0126,35955458.05,93526.0,2024-11-25
ALUMINIUM DU MAROC,1400.0,1409.0,0.0064,7045.0,5.0,2024-11-25
ARADEI CAPITAL,490.0,482.0,-0.0163,983419.5,2023.0,2024-11-25
ATLANTASANAD,128.0,131.0,0.023399999999999997,8410.0,64.0,2024-11-25
ATTIJARIWAFA BANK,575.0,561.0,-0.024300000000000002,28947250.7,51485.0,2024-11-25
AUTO HALL,66.86,65.9,-0.0144,1246848.05,18842.0,2024-11-25
BANK OF AFRICA,199.0,195.3,-0.018600000000000002,468973.7,2387.0,2024-11-25
