Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1188.0,1188.0,0.0,1188.0,1.0,2024-10-31
AFRIC INDUSTRIES SA,304.5,304.5,0.0,48306.0,159.0,2024-10-31
AFRIQUIA GAZ,3812.0,3812.0,0.0,739579.0,194.0,2024-10-31
AKDITAL,1040.0,1033.0,-0.0067,2499762.0,2408.0,2024-10-31
ALLIANCES,326.6,325.0,-0.0049,4705034.55,14536.0,2024-10-31
ALUMINIUM DU MAROC,1410.0,1410.0,0.0,159217.0,113.0,2024-10-31
ARADEI CAPITAL,497.0,499.0,0.004,168682.0,338.0,2024-10-31
ATLANTASANAD,131.0,130.0,-0.0076,831861.0,6294.0,2024-10-31
ATTIJARIWAFA BANK,542.1,541.1,-0.0018,19879227.9,36748.0,2024-10-31
AUTO HALL,68.0,67.5,-0.0074,3182022.51,47052.0,2024-10-31
BALIMA,218.35,205.25,-0.06,410.5,2.0,2024-10-31
BANK OF AFRICA,188.85,190.0,0.0060999999999999995,109746.0,578.0,2024-10-31
BCP,288.9,288.0,-0.0031,7020794.6,24326.0,2024-10-31
CARTIER SAADA,34.2,34.05,-0.0044,55328.49,1620.0,2024-10-31
CDM,911.0,920.0,0.009899999999999999,891383.8,952.0,2024-10-31
CFG BANK,183.55,183.5,-0.0003,358564.6,1953.0,2024-10-31
CIH,405.0,406.0,0.0025,987039.5,2452.0,2024-10-31
CIMENTS DU MAROC,1781.0,1800.0,0.010700000000000001,14544048.0,8080.0,2024-10-31
COLORADO,50.99,50.25,-0.014499999999999999,91763.22,1832.0,2024-10-31
COSUMAR,194.0,193.0,-0.0052,124892.6,648.0,2024-10-31
CTM,625.4,630.0,0.0074,1890.0,3.0,2024-10-31
DELTA HOLDING,53.89,52.75,-0.0212,2031095.5,38539.0,2024-10-31
DISTY TECHNOLOGIES,225.0,226.0,0.0044,269917.8,1195.0,2024-10-31
DISWAY,649.0,640.0,-0.0139,176562.0,275.0,2024-10-31
DOUJA PROM ADDOHA,33.9,34.0,0.0029,10983485.74,325503.0,2024-10-31
ENNAKL,32.3,32.56,0.008,3555.26,109.0,2024-10-31
EQDOM,1100.0,1097.0,-0.0027,499135.0,455.0,2024-10-31
FENIE BROSSETTE,114.0,114.0,0.0,14479.3,129.0,2024-10-31
HPS,566.5,566.5,0.0,21716937.6,38334.0,2024-10-31
IB MAROC.COM,35.85,34.9,-0.0265,104700.0,3000.0,2024-10-31
IMMORENTE INVEST,90.25,90.03,-0.0024,450212.26,4997.0,2024-10-31
INVOLYS,100.0,100.0,0.0,300.0,3.0,2024-10-31
ITISSALAT AL-MAGHRIB,89.0,88.75,-0.0028000000000000004,4942193.71,55598.0,2024-10-31
JET CONTRACTORS LABEL VIE,1550.0,1506.0,-0.028399999999999998,9990082.0,6616.0,2024-10-31
LafargeHolcim,4400.0,4350.0,-0.011399999999999999,217500.0,50.0,2024-10-31
MANAGEM,2750.0,2750.0,0.0,789446.0,287.0,2024-10-31
MED PAPER,20.05,20.4,0.0175,483502.65,24126.0,2024-10-31
MICRODATA,627.0,620.0,-0.011200000000000002,345626.9,556.0,2024-10-31
MINIERE TOUISSIT,1580.0,1550.0,-0.019,80603.0,52.0,2024-10-31
MOROCCO,1493.0,1466.0,-0.0181,383287.0,210460.0,2024-10-31
MUTANDIS SCA,300.5,303.5,0.01,1890165.0,6237.0,2024-10-31
REALISATIONS MECANIQUES,440.0,458.0,0.0409,34765.55,77.0,2024-10-31
RESIDENCES DAR SAADA,76.5,74.5,-0.026099999999999998,13342439.85,177353.0,2024-10-31
RISMA,217.85,208.0,-0.0452,1126801.9,5326.0,2024-10-31
S.M MONETIQUE,230.0,230.0,0.0,302680.0,1316.0,2024-10-31
SMI,2190.0,2226.0,0.016399999999999998,90089.0,42.0,2024-10-31
SNEP,483.95,479.9,-0.0084,2994321.8,6307.0,2024-10-31
SOCIETE DES BOISSONS DU M,2445.0,2352.0,-0.038,341320.0,145.0,2024-10-31
SODEP-Marsa Maroc,464.9,465.0,0.0002,40320921.6,86733.0,2024-10-31
SONASID,825.0,890.0,0.0788,22269874.2,25774.0,2024-10-31
SOTHEMA,945.0,950.0,0.0053,151749.7,160.0,2024-10-31
TAQA,51.0,51.0,0.0,61351.5,1261.0,2024-10-31
WAFA ASSURANCE,4300.0,4.0,0.023,43990.0,10.0,2024-10-31
