Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1200.0,-0.0196,19225.0,16.0,2024-06-11
AFRIC INDUSTRIES SA,320.0,319.0,-0.0031,179072.0,561.0,2024-06-11
AFRIQUIA GAZ,4129.0,4075.0,-0.0131,4808500.0,1180.0,2024-06-11
AKDITAL,670.2,671.0,0.0012,3370663.5,5029.0,2024-06-11
ALLIANCES,245.0,243.0,-0.008199999999999999,382528.3,1565.0,2024-06-11
ARADEI CAPITAL,491.0,495.0,0.008100000000000001,314935.4,635.0,2024-06-11
ATLANTASANAD,136.7,136.5,-0.0015,35820.9,263.0,2024-06-11
ATTIJARIWAFA BANK,509.0,509.0,0.0,15157166.4,29777.0,2024-06-11
AUTO HALL,72.0,74.38,0.0331,78510.46,1090.0,2024-06-11
BANK OF AFRICA,194.0,194.0,0.0,40493.5,210.0,2024-06-11
BCP,292.0,291.95,-0.0002,243195.45,833.0,2024-06-11
CARTIER SAADA,30.02,30.1,0.0027,22817.8,760.0,2024-06-11
CFG BANK,155.7,159.0,0.0212,1729807.95,11019.0,2024-06-11
CIH,379.95,379.95,0.0,237438.75,625.0,2024-06-11
CIMENTS DU MAROC,1756.0,1797.0,0.0233,2418979.0,1360.0,2024-06-11
COSUMAR,193.0,193.2,0.001,6206979.45,32003.0,2024-06-11
DARI COUSPATE,3593.0,3593.0,0.0,754530.0,210.0,2024-06-11
DELTA HOLDING,49.49,48.79,-0.0141,48.79,1.0,2024-06-11
DISTY TECHNOLOGIES,249.0,246.5,-0.01,159609.3,648.0,2024-06-11
DISWAY,700.0,690.0,-0.0143,614795.0,890.0,2024-06-11
DOUJA PROM ADDOHA,29.7,29.9,0.0067,2595516.87,87176.0,2024-06-11
ENNAKL,34.5,34.5,0.0,2415.0,70.0,2024-06-11
FENIE BROSSETTE,102.85,102.8,-0.0005,5828.0,58.0,2024-06-11
HPS,535.0,540.1,0.0095,344888.7,639.0,2024-06-11
IMMORENTE INVEST,92.8,93.5,0.0075,280837.1,3005.0,2024-06-11
INVOLYS,85.5,85.5,0.0,21687.5,255.0,2024-06-11
ITISSALAT AL-MAGHRIB,91.0,90.9,-0.0011,29792983.06,327589.0,2024-06-11
JET CONTRACTORS,555.0,560.0,0.009000000000000001,6159094.8,10948.0,2024-06-11
LABEL VIE,4189.0,4300.0,0.0265,2571300.0,614.0,2024-06-11
LESIEUR CRISTAL,275.0,275.0,0.0,67650.0,246.0,2024-06-11
LafargeHolcim Maroc,1935.0,1935.0,0.0,2994315.0,1545.0,2024-06-11
MAGHREB OXYGENE,216.2,205.1,-0.0513,1025.5,5.0,2024-06-11
MANAGEM,2300.0,2275.0,-0.0109,938427.0,409.0,2024-06-11
MED PAPER,19.29,18.9,-0.0202,5852.03,309.0,2024-06-11
MICRODATA,627.0,631.0,0.0064,1262663.9,2001.0,2024-06-11
MINIERE TOUISSIT,1362.0,1350.0,-0.0088,490259.0,360.0,2024-06-11
MUTANDIS SCA,270.0,270.0,0.0,583350.0,2160.0,2024-06-11
NORD AFRIQUE MOROCCO,10.99,11.1,0.01,45219.0,4090.0,2024-06-11
OULMES,1359.0,1283.0,-0.0559,19245.0,15.0,2024-06-11
RESIDENCES DAR SAADA,76.0,77.5,0.0197,858683.04,11141.0,2024-06-11
RISMA,236.1,240.0,0.0165,7905.0,33.0,2024-06-11
SALAFIN,580.0,596.9,0.0291,59690.0,100.0,2024-06-11
SANLAM MAROC,1932.0,1998.0,0.0342,11988.0,6.0,2024-06-11
SONASID,800.0,812.0,0.015,1562201.0,1943.0,2024-06-11
TGCC S.A,305.0,307.0,0.0066,6597562.65,21502.0,2024-06-11
