Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1222.0,-0.0016,14664.0,12.0,2024-07-03
AFRIC INDUSTRIES SA,318.0,320.0,0.0063,187984.7,590.0,2024-07-03
AFRIQUIA GAZ,3914.0,3900.0,-0.0036,374690.0,96.0,2024-07-03
AGMA,6825.0,6621.0,-0.029900000000000003,19863.0,3.0,2024-07-03
AKDITAL,771.0,799.9,0.0375,67119534.7,83808.0,2024-07-03
ALLIANCES,240.0,236.0,-0.0167,5787016.6,24731.0,2024-07-03
ALUMINIUM DU MAROC,1475.0,1477.0,0.0014000000000000002,17842.0,12.0,2024-07-03
ARADEI CAPITAL,488.0,500.0,0.0246,18534411.25,37079.0,2024-07-03
ATLANTASANAD,134.95,132.0,-0.0219,145842.25,1105.0,2024-07-03
ATTIJARIWAFA BANK,513.0,515.1,0.0040999999999999995,17331354.1,33713.0,2024-07-03
AUTO HALL,73.0,72.0,-0.0137,171662.55,2430.0,2024-07-03
BALIMA,235.0,230.0,-0.0213,690.0,3.0,2024-07-03
BANK OF AFRICA,195.0,193.0,-0.0103,581923.0,3015.0,2024-07-03
CARTIER SAADA,31.25,31.55,0.0096,16249.0,515.0,2024-07-03
CFG BANK,156.5,155.0,-0.0096,475951.3,3047.0,2024-07-03
CIH,380.0,384.0,0.0105,5721.2,15.0,2024-07-03
CIMENTS DU MAROC,1750.0,1750.0,0.0,304500.0,174.0,2024-07-03
COLORADO,50.06,51.19,0.0226,47954.87,954.0,2024-07-03
COSUMAR,195.1,194.5,-0.0031,2702934.1,13899.0,2024-07-03
DELTA HOLDING,47.95,48.0,0.001,158355.81,3312.0,2024-07-03
DISTY TECHNOLOGIES,258.0,256.0,-0.0078000000000000005,266004.25,1046.0,2024-07-03
DISWAY,685.0,684.0,-0.0015,3420.0,5.0,2024-07-03
DOUJA PROM ADDOHA,28.8,28.69,-0.0038,6597975.6,233116.0,2024-07-03
ENNAKL,34.95,34.99,0.0011,25319.4,725.0,2024-07-03
FENIE BROSSETTE,98.01,99.95,0.019799999999999998,11985.82,122.0,2024-07-03
HPS,508.0,510.0,0.0039000000000000003,1181550.5,2313.0,2024-07-03
IB MAROC.COM,30.16,32.15,0.066,4610.91,153.0,2024-07-03
IMMORENTE INVEST,93.5,93.2,-0.0032,63895.5,690.0,2024-07-03
INVOLYS,83.0,84.0,0.012,11256.0,134.0,2024-07-03
ITISSALAT AL-MAGHRIB,90.35,90.0,-0.0039000000000000003,30050511.08,344940.0,2024-07-03
JET CONTRACTORS,565.0,565.0,0.0,1065676.6,1901.0,2024-07-03
LABEL VIE,4500.0,4250.0,-0.0556,41535550.0,9773.0,2024-07-03
LESIEUR CRISTAL,285.0,285.0,0.0,2280.0,8.0,2024-07-03
LafargeHolcim Maroc,1885.0,1895.0,0.0053,58605.0,31.0,2024-07-03
MAGHREB OXYGENE,216.0,213.8,-0.0102,2993.2,14.0,2024-07-03
MED PAPER,18.98,18.6,-0.02,104366.5,5611.0,2024-07-03
MICRODATA,648.9,630.0,-0.0291,85745.0,136.0,2024-07-03
MINIERE TOUISSIT,1308.0,1290.0,-0.0138,735067.0,570.0,2024-07-03
MUTANDIS SCA,261.95,261.0,-0.0036,1588359.9,6086.0,2024-07-03
REALISATIONS MECANIQUES,107.0,104.55,-0.0229,8991.3,86.0,2024-07-03
RESIDENCES DAR SAADA,76.1,76.0,-0.0013,4633266.68,62201.0,2024-07-03
RISMA,239.5,237.5,-0.0084,35571.55,152.0,2024-07-03
SALAFIN,569.8,569.7,-0.0002,11394.0,20.0,2024-07-03
SMI,2340.0,2325.0,-0.0064,787398.0,355.0,2024-07-03
SNEP,518.9,516.9,-0.0039000000000000003,420170.4,840.0,2024-07-03
SOCIETE DES BOISSONS DU M,2600.0,2500.0,-0.0385,47108.0,19.0,2024-07-03
SODEP-Marsa Maroc,306.0,301.55,-0.014499999999999999,10458735.4,34302.0,2024-07-03
SONASID,825.0,850.0,0.030299999999999997,7361766.9,8673.0,2024-07-03
SOTHEMA,960.0,953.0,-0.0073,38402.0,40.0,2024-07-03
STOKVIS NORD AFRIQUE,10.75,10.96,0.0195,25448.08,2385.0,2024-07-03
STROC INDUSTRIE,32.0,32.94,0.0294,28316.75,900.0,2024-07-03
TAQA MOROCCO,1319.0,1300.0,-0.0144,500500.0,385.0,2024-07-03
TGCC S.A,301.1,303.8,0.009000000000000001,8421295.8,28025.0,2024-07-03
TOTALENERGIES MARKETING,1418.0,1389.0,-0.020499999999999997,1389.0,1.0,2024-07-03
