Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1204.0,1203.0,-0.0008,36090.0,30.0,2024-03-26
AFRIC INDUSTRIES SA,318.0,325.0,0.022000000000000002,7095.5,22.0,2024-03-26
AFRIQUIA GAZ,4050.0,4150.0,0.024700000000000003,228390.0,55.0,2024-03-26
AGMA,6700.0,6610.0,-0.0134,13220.0,2.0,2024-03-26
AKDITAL,679.0,675.0,-0.0059,1840520.0,2719.0,2024-03-26
ALLIANCES,191.0,190.0,-0.0052,7727751.7,40671.0,2024-03-26
ARADEI CAPITAL,512.0,510.0,-0.0039000000000000003,30090.0,59.0,2024-03-26
ATLANTASANAD,123.6,123.5,-0.0008,167810.55,1362.0,2024-03-26
ATTIJARIWAFA BANK,502.0,503.5,0.003,2887008.9,5744.0,2024-03-26
AUTO HALL,63.15,64.94,0.028300000000000002,1851221.63,29724.0,2024-03-26
BANK OF AFRICA,198.95,195.0,-0.0199,14982739.4,77374.0,2024-03-26
BCP,292.0,293.95,0.0067,2459986.05,8425.0,2024-03-26
BMCI,570.0,570.0,0.0,206910.0,363.0,2024-03-26
CARTIER SAADA,23.75,23.95,0.0084,13607.05,578.0,2024-03-26
CDM,879.0,880.0,0.0011,95040000.0,108000.0,2024-03-26
CFG BANK,154.65,155.0,0.0023,3960448.65,25630.0,2024-03-26
COLORADO,47.0,46.16,-0.0179,33191.48,719.0,2024-03-26
COSUMAR,193.0,198.5,0.0285,1011133.95,5163.0,2024-03-26
DELTA HOLDING,38.5,36.5,-0.0519,264578.17,7212.0,2024-03-26
DISTY TECHNOLOGIES,228.0,230.1,0.0092,308395.8,1340.0,2024-03-26
DOUJA PROM ADDOHA,22.25,21.4,-0.0382,20122313.63,921169.0,2024-03-26
ENNAKL,32.0,32.4,0.0125,872.0,27.0,2024-03-26
FENIE BROSSETTE,87.0,86.5,-0.005699999999999999,34600.0,400.0,2024-03-26
HPS,590.0,580.0,-0.0169,185048.5,318.0,2024-03-26
IMMORENTE INVEST,94.5,93.5,-0.0106,1082913.8,11485.0,2024-03-26
ITISSALAT AL-MAGHRIB,100.8,100.8,0.0,1711852.15,16976.0,2024-03-26
JET CONTRACTORS,373.0,368.0,-0.0134,715198.85,1948.0,2024-03-26
LABEL VIE,4640.0,4550.0,-0.0194,3691141.0,807.0,2024-03-26
LESIEUR CRISTAL,268.5,268.5,0.0,28192.5,105.0,2024-03-26
LafargeHolcim Maroc,1990.0,1965.0,-0.0126,6390812.0,3228.0,2024-03-26
MAGHREB OXYGENE,208.0,220.4,0.0596,2204.0,10.0,2024-03-26
MANAGEM,1765.0,1760.0,-0.0028000000000000004,130051.0,74.0,2024-03-26
MAROC LEASING,363.25,385.0,0.0599,1925.0,5.0,2024-03-26
MICRODATA,667.8,665.0,-0.0042,3325.0,5.0,2024-03-26
MINIERE TOUISSIT,1285.0,1270.0,-0.011699999999999999,285917.0,221.0,2024-03-26
MUTANDIS SCA,263.9,260.4,-0.013300000000000001,683770.15,2596.0,2024-03-26
PROMOPHARM S.A.,957.1,940.0,-0.0179,18800.0,20.0,2024-03-26
REALISATIONS MECANIQUES,102.4,100.0,-0.023399999999999997,13300.0,133.0,2024-03-26
RESIDENCES DAR SAADA,35.92,35.93,0.0003,1080894.75,30288.0,2024-03-26
RISMA,225.0,226.5,0.0067,5501427.0,24292.0,2024-03-26
SANLAM MAROC,1400.0,1390.0,-0.0070999999999999995,25020.0,18.0,2024-03-26
SMI,1585.0,1600.0,0.0095,2569874.0,1615.0,2024-03-26
SNEP,500.1,525.0,0.049800000000000004,3142692.2,6065.0,2024-03-26
SODEP-Marsa Maroc,279.0,281.0,0.0072,146500.6,527.0,2024-03-26
SONASID,730.0,732.0,0.0027,520079.5,713.0,2024-03-26
SOTHEMA,1034.0,1000.0,-0.0329,234881.0,234.0,2024-03-26
STOKVIS NORD AFRIQUE,10.25,10.71,0.0449,33370.57,3143.0,2024-03-26
