Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1230.0,1211.0,-0.0154,36330.0,30.0,2024-02-26
AFRIC INDUSTRIES SA,320.0,326.0,0.018799999999999997,187803.5,582.0,2024-02-26
AGMA,7500.0,7051.0,-0.0599,21153.0,3.0,2024-02-26
AKDITAL,698.0,699.0,0.0014000000000000002,5979661.5,8550.0,2024-02-26
ALLIANCES,163.5,166.7,0.0196,6320774.35,37961.0,2024-02-26
ALUMINIUM DU MAROC,1343.0,1345.0,0.0015,2687.0,2.0,2024-02-26
ARADEI CAPITAL,502.0,503.0,0.002,49347.0,99.0,2024-02-26
ATLANTASANAD,124.8,125.0,0.0016,2626044.2,21172.0,2024-02-26
ATTIJARIWAFA BANK,514.9,515.0,0.0002,34636528.2,67341.0,2024-02-26
AUTO HALL,67.3,67.3,0.0,915172.5,13656.0,2024-02-26
BANK OF AFRICA,201.0,200.0,-0.005,785750.8,3924.0,2024-02-26
BCP,302.0,304.9,0.0096,19700082.25,65082.0,2024-02-26
BMCI,593.9,597.0,0.0052,54602.0,92.0,2024-02-26
CARTIER SAADA,22.1,22.16,0.0027,8067.26,360.0,2024-02-26
CDM,830.0,830.0,0.0,416660.0,502.0,2024-02-26
CFG BANK,161.5,161.6,0.0006,3057400.55,19030.0,2024-02-26
CIMENTS DU MAROC,1723.0,1723.0,0.0,9724766.0,5644.0,2024-02-26
COLORADO,45.5,45.49,-0.0002,9590.58,211.0,2024-02-26
COSUMAR,195.15,196.2,0.0054,269415.6,1373.0,2024-02-26
CTM,578.3,592.9,0.0252,14806.1,25.0,2024-02-26
DELTA HOLDING,39.4,40.8,0.0355,253887.96,6317.0,2024-02-26
DISTY TECHNOLOGIES,210.05,210.15,0.0005,328980.75,1557.0,2024-02-26
DISWAY,710.0,702.0,-0.0113,72904.0,103.0,2024-02-26
DOUJA PROM ADDOHA,17.15,17.6,0.0262,15504721.81,885935.0,2024-02-26
ENNAKL,32.95,32.94,-0.0003,7770.3,236.0,2024-02-26
FENIE BROSSETTE,91.98,91.96,-0.0002,159532.3,1788.0,2024-02-26
HPS,600.0,607.0,0.011699999999999999,84996.9,140.0,2024-02-26
IB MAROC.COM,22.22,23.0,0.0351,138.0,6.0,2024-02-26
IMMORENTE INVEST,91.3,93.0,0.018600000000000002,22859.8,246.0,2024-02-26
INVOLYS,88.0,88.39,0.0044,5820.12,67.0,2024-02-26
ITISSALAT AL-MAGHRIB,102.0,102.9,0.0088,5495894.1,53464.0,2024-02-26
JET CONTRACTORS,355.0,354.9,-0.0003,112468.6,314.0,2024-02-26
LABEL VIE,4340.0,4300.0,-0.0092,10567197.0,2457.0,2024-02-26
LESIEUR CRISTAL,273.5,273.5,0.0,195460.25,715.0,2024-02-26
LafargeHolcim Maroc,2005.0,2009.0,0.002,289228.0,148.0,2024-02-26
MAGHREB OXYGENE,203.0,214.0,0.0542,30602.0,143.0,2024-02-26
MAGHREBAIL,950.0,969.0,0.02,7752.0,8.0,2024-02-26
MANAGEM,1855.0,1860.0,0.0027,7885787.0,4251.0,2024-02-26
MAROC LEASING,361.05,363.0,0.0054,2541.0,7.0,2024-02-26
MED PAPER,19.19,19.57,0.019799999999999998,83875.74,4308.0,2024-02-26
MICRODATA,695.0,694.9,-0.0001,44478.0,64.0,2024-02-26
MINIERE TOUISSIT,1305.0,1315.0,0.0077,926621.0,707.0,2024-02-26
MUTANDIS SCA,272.0,269.5,-0.0092,201377.2,758.0,2024-02-26
OULMES,1420.0,1335.0,-0.0599,1335.0,1.0,2024-02-26
REALISATIONS MECANIQUES,106.0,105.0,-0.009399999999999999,10500.0,100.0,2024-02-26
REBAB COMPANY,69.0,73.13,0.0599,292.52,4.0,2024-02-26
RESIDENCES DAR SAADA,31.25,30.91,-0.0109,1407797.19,45388.0,2024-02-26
S.M MONETIQUE,179.0,173.5,-0.030699999999999998,8675.0,50.0,2024-02-26
SANLAM MAROC,1380.0,1379.0,-0.0007000000000000001,790.0,10.0,2024-02-26
SMI,1350.0,1351.0,0.0007000000000000001,8129.0,6.0,2024-02-26
SOCIETE DES BOISSONS DU M,2400.0,2420.0,0.0083,544700.0,225.0,2024-02-26
SONASID,750.0,755.4,0.0072,919.0,404.0,2024-02-26
SOTHEMA,1020.0,1023.0,0.0029,6046.0,6.0,2024-02-26
STOKVIS NORD AFRIQUE,10.67,10.65,-0.0019,18436.86,1728.0,2024-02-26
TGCC S.A,235.0,236.0,0.0043,996488.75,4217.0,2024-02-26
WAFA ASSURANCE,4280.0,4.0,0.0,16856.0,4.0,2024-02-26
