Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1227.0,1235.0,0.006500000000000001,1235.0,1.0,2024-04-18
AFRIC INDUSTRIES SA,323.4,316.95,-0.0199,579778.85,1826.0,2024-04-18
AKDITAL,738.0,745.0,0.0095,5638730.3,7545.0,2024-04-18
ALLIANCES,245.0,251.8,0.0278,44766574.15,178391.0,2024-04-18
ALUMINIUM DU MAROC,1500.0,1500.0,0.0,77541.0,52.0,2024-04-18
ARADEI CAPITAL,525.0,543.9,0.036000000000000004,34376524.6,65474.0,2024-04-18
ATLANTASANAD,133.25,134.0,0.005600000000000001,140368.0,1052.0,2024-04-18
ATTIJARIWAFA BANK,506.1,506.0,-0.0002,52581367.9,103804.0,2024-04-18
AUTO HALL,80.0,78.0,-0.025,2352007.42,29598.0,2024-04-18
BALIMA,230.0,230.0,0.0,43700.0,190.0,2024-04-18
BANK OF AFRICA,197.45,197.0,-0.0023,188809.05,965.0,2024-04-18
BMCI,629.9,610.0,-0.0316,4897081.2,8028.0,2024-04-18
CARTIER SAADA,25.24,24.74,-0.019799999999999998,157290.82,6298.0,2024-04-18
CFG BANK,153.0,152.5,-0.0033,1830889.75,12043.0,2024-04-18
CIH,370.0,370.0,0.0,2790554.0,7556.0,2024-04-18
CIMENTS DU MAROC,1750.0,1755.0,0.0029,2206755.0,1260.0,2024-04-18
COLORADO,51.0,54.85,0.0755,2137263.07,40361.0,2024-04-18
COSUMAR,199.0,197.95,-0.0053,10340070.6,52229.0,2024-04-18
CTM,630.0,642.5,0.019799999999999998,3175.0,5.0,2024-04-18
DELTA HOLDING,41.49,43.5,0.0484,7624042.71,181413.0,2024-04-18
DISTY TECHNOLOGIES,259.0,263.45,0.0172,13743624.9,52261.0,2024-04-18
DISWAY,710.0,718.0,0.0113,502194.0,703.0,2024-04-18
DOUJA PROM ADDOHA,35.15,36.2,0.029900000000000003,70220388.02,913562.0,2024-04-18
ENNAKL,36.8,37.4,0.0163,284740.76,7684.0,2024-04-18
EQDOM,1229.0,1227.0,-0.0016,8589.0,7.0,2024-04-18
FENIE BROSSETTE,108.0,118.75,0.09949999999999999,1298752.05,11467.0,2024-04-18
HPS,567.3,560.0,-0.0129,1378476.9,2439.0,2024-04-18
IB MAROC.COM,26.0,28.59,0.09960000000000001,63498.39,2221.0,2024-04-18
IMMORENTE INVEST,94.5,93.42,-0.011399999999999999,68689.95,735.0,2024-04-18
INVOLYS,91.6,92.0,0.0044,11214.29,123.0,2024-04-18
ITISSALAT AL-MAGHRIB,95.95,96.94,0.0103,19596374.66,202163.0,2024-04-18
JET CONTRACTORS,517.5,538.0,0.039599999999999996,1243674.9,2339.0,2024-04-18
LABEL VIE,4584.0,4581.0,-0.0007000000000000001,471390.0,103.0,2024-04-18
LESIEUR CRISTAL,272.0,268.6,-0.0125,48885.2,182.0,2024-04-18
LafargeHolcim Maroc,2000.0,2020.0,0.01,8418785.0,4207.0,2024-04-18
M2M Group,495.0,496.0,0.002,56048.0,113.0,2024-04-18
MED PAPER,20.2,21.5,0.0644,186925.8,25303.0,2024-04-18
MICRODATA,684.001,658.6,-0.0371,526390.35,273.0,2024-04-18
MINIERE TOUISSIT MUTANDIS SCA,390.0,1409.0,0.0137,859573.0,610.0,2024-04-18
RISMA,251.0,252.0,0.004,221883.05,882.0,2024-04-18
SALAFIN,598.0,596.5,-0.0025,11333.5,19.0,2024-04-18
SANLAM MAROC,1640.0,1640.0,0.0,697000.0,425.0,2024-04-18
SMI,1820.0,1830.0,0.0055000000000000005,321783.0,178.0,2024-04-18
SOCIETE DES BOISSONS DU M,2785.0,2699.0,-0.030899999999999997,5077402.0,1907.0,2024-04-18
SODEP-Marsa Maroc,289.9,292.9,0.0103,47009892.85,160883.0,2024-04-18
SONASID,866.0,921.1,0.0636,8250862.5,9130.0,2024-04-18
SOTHEMA,983.0,1000.0,0.0173,4084859.4,4086.0,2024-04-18
STOKVIS NORD AFRIQUE,11.0,11.69,0.06269999999999999,228348.88,19994.0,2024-04-18
STROC INDUSTRIE,27.4,30.13,0.09960000000000001,145336.05,4988.0,2024-04-18
TAQA MOROCCO,1330.0,1330.0,0.0,339891.0,256.0,2024-04-18
TGCC S.A,290.0,305.95,0.055,514815577.6,715961.0,2024-04-18
TOTALENERGIES MARKETING,1350.0,1350.0,0.0,1350.0,1.0,2024-04-18
WAFA ASSURANCE,4165.0,4200.0,0.0084,221.0,5.0,2024-04-18
