Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1245.0,1228.0,-0.0137,24560.0,20.0,2024-03-05
AFRIC INDUSTRIES SA,320.0,320.0,0.0,94374.1,295.0,2024-03-05
AGMA,7499.0,7499.0,0.0,7499.0,1.0,2024-03-05
AKDITAL,685.0,675.5,-0.0139,5156195.9,7570.0,2024-03-05
ALLIANCES,172.0,177.5,0.032,8698393.55,49865.0,2024-03-05
ALUMINIUM DU MAROC,1351.0,1355.0,0.003,2711.0,2.0,2024-03-05
ARADEI CAPITAL,511.8,511.0,-0.0016,7154.0,14.0,2024-03-05
ATLANTASANAD,122.0,123.0,0.008199999999999999,19738396.5,160480.0,2024-03-05
ATTIJARIWAFA BANK,500.0,500.0,0.0,18024504.9,35983.0,2024-03-05
AUTO HALL,66.67,67.0,0.0049,4214887.64,62914.0,2024-03-05
BALIMA,233.15,219.2,-0.059800000000000006,127574.4,582.0,2024-03-05
BANK OF AFRICA,200.0,198.0,-0.01,410909.8,2072.0,2024-03-05
BCP,302.0,302.0,0.0,10453827.5,34618.0,2024-03-05
BMCI,575.0,575.0,0.0,197110.0,344.0,2024-03-05
CARTIER SAADA,22.11,22.0,-0.005,15662.13,708.0,2024-03-05
CFG BANK,159.0,157.2,-0.0113,1882485.9,11969.0,2024-03-05
CIH,365.0,370.0,0.0137,36128943.5,98984.0,2024-03-05
CIMENTS DU MAROC,1739.0,1749.0,0.0058,627535.0,365.0,2024-03-05
COSUMAR,195.0,195.0,0.0,27890.0,143.0,2024-03-05
CTM,614.0,595.0,-0.030899999999999997,9540.0,16.0,2024-03-05
DELTA HOLDING,42.0,41.0,-0.023799999999999998,382037.51,9320.0,2024-03-05
DISTY TECHNOLOGIES,222.5,232.5,0.0449,582743.1,2549.0,2024-03-05
DISWAY,722.0,700.0,-0.0305,350700.0,501.0,2024-03-05
DOUJA PROM ADDOHA,18.8,19.5,0.037200000000000004,31342576.05,1612982.0,2024-03-05
ENNAKL,32.75,32.5,-0.0076,27408.0,846.0,2024-03-05
EQDOM,1052.0,1053.0,0.001,3159.0,3.0,2024-03-05
FENIE BROSSETTE,91.38,89.0,-0.026000000000000002,8900.0,100.0,2024-03-05
HPS,588.9,594.0,0.0087,182390.2,312.0,2024-03-05
IB MAROC.COM,22.0,22.9,0.0409,1603.8,70.0,2024-03-05
IMMORENTE INVEST,93.15,93.52,0.004,17094.72,181.0,2024-03-05
ITISSALAT AL-MAGHRIB,103.25,103.75,0.0048,1125654.2,10885.0,2024-03-05
JET CONTRACTORS,387.0,376.3,-0.0276,390805.6,1038.0,2024-03-05
LABEL VIE,4400.0,4350.0,-0.011399999999999999,8539148.0,1963.0,2024-03-05
LESIEUR CRISTAL,273.0,256.2,-0.061500000000000006,25620.0,100.0,2024-03-05
LafargeHolcim Maroc,1974.0,2000.0,0.0132,949701.0,481.0,2024-03-05
MAGHREB OXYGENE,210.0,210.0,0.0,2520.0,12.0,2024-03-05
MANAGEM,1766.0,1770.0,0.0023,3053516.0,1725.0,2024-03-05
MAROC LEASING,363.0,369.95,0.0191,5549.25,15.0,2024-03-05
MED PAPER,19.3,18.91,-0.0202,26219.11,1380.0,2024-03-05
MICRODATA,689.7,671.0,-0.0271,1149188.2,1715.0,2024-03-05
MINIERE TOUISSIT,1308.0,1310.0,0.0015,275246.0,211.0,2024-03-05
MUTANDIS SCA,266.0,266.0,0.0,409111.4,1538.0,2024-03-05
OULMES,1415.0,1420.0,0.0034999999999999996,1420.0,1.0,2024-03-05
PROMOPHARM S.A.,970.0,972.0,0.0021,9720.0,10.0,2024-03-05
REALISATIONS MECANIQUES,101.1,100.0,-0.0109,55000.0,550.0,2024-03-05
RESIDENCES DAR SAADA,34.99,36.3,0.0374,6713570.99,184905.0,2024-03-05
RISMA,210.1,211.2,0.0052,706534.1,3386.0,2024-03-05
S.M MONETIQUE,172.7,169.0,-0.021400000000000002,15210.0,90.0,2024-03-05
SANLAM MAROC,1380.0,1380.0,0.0,303490.0,220.0,2024-03-05
SMI,1411.0,1420.0,0.0064,494852.0,352.0,2024-03-05
SNEP,484.95,478.2,-0.0139,217574.6,452.0,2024-03-05
SOCIETE DES BOISSONS DU M,2400.0,2400.0,0.0,637980.0,266.0,2024-03-05
SODEP-Marsa Maroc,291.0,291.0,0.0,4201600.15,14451.0,2024-03-05
SONASID,735.0,733.0,-0.0027,458052.0,625.0,2024-03-05
SOTHEMA,1040.0,1030.0,-0.0096,22860.0,22.0,2024-03-05
STOKVIS NORD AFRIQUE,10.6,10.57,-0.0028000000000000004,11454.98,1081.0,2024-03-05
STROC INDUSTRIE,28.8,28.79,-0.0003,33824.02,1205.0,2024-03-05
TAQA MOROCCO,1220.0,1200.0,-0.016399999999999998,1644109.0,1369.0,2024-03-05
TGCC S.A,234.0,234.2,0.0009,4207680.8,17859.0,2024-03-05
TOTALENERGIES MARKETING,1420.0,1430.0,0.006999999999999999,1430000.0,1000.0,2024-03-05
WAFA ASSURANCE,4325.0,4300.0,-0.0058,8617196.0,2004.0,2024-03-05
