Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1127.0,1128.0,0.0009,1128.0,1.0,2024-12-10
AFRIC INDUSTRIES SA,298.25,298.1,-0.0005,87673.6,294.0,2024-12-10
AFRIQUIA GAZ,3800.0,3820.0,0.0053,49660.0,13.0,2024-12-10
AKDITAL,1056.0,1060.0,0.0038,3764824.0,3568.0,2024-12-10
ALLIANCES,450.0,443.85,-0.0137,13833732.45,31147.0,2024-12-10
ARADEI CAPITAL,489.5,491.0,0.0031,416488.8,853.0,2024-12-10
ATLANTASANAD,129.5,131.9,0.018500000000000003,1117676.6,8596.0,2024-12-10
ATTIJARIWAFA BANK,579.8,566.0,-0.023799999999999998,2418957.0,4244.0,2024-12-10
AUTO HALL,65.0,65.0,0.0,154416.38,2391.0,2024-12-10
AUTO NEJMA,2068.0,2068.0,0.0,72380.0,35.0,2024-12-10
BANK OF AFRICA,194.4,194.0,-0.0021,121661.0,626.0,2024-12-10
BCP,296.95,290.1,-0.0231,2305542.45,7934.0,2024-12-10
CARTIER SAADA,33.0,33.0,0.0,39270.0,1190.0,2024-12-10
CDM,960.0,980.0,0.0208,5180204.5,5371.0,2024-12-10
CFG BANK,208.0,210.1,0.0101,1501040.7,7179.0,2024-12-10
CIH,412.0,410.0,-0.0049,451000.0,1100.0,2024-12-10
CIMENTS DU MAROC,1950.0,1936.0,-0.0072,7918582.0,4095.0,2024-12-10
COLORADO,51.51,52.0,0.0095,1560.0,30.0,2024-12-10
COSUMAR,195.0,195.0,0.0,1638134.0,8444.0,2024-12-10
CTM,675.0,635.0,-0.0593,85974.5,132.0,2024-12-10
DELTA HOLDING,53.9,53.1,-0.0148,76140.45,1437.0,2024-12-10
DISTY TECHNOLOGIES,252.9,252.85,-0.0002,39480.8,160.0,2024-12-10
DISWAY,646.7,635.0,-0.0181,3139173.0,4905.0,2024-12-10
DOUJA PROM ADDOHA,38.8,38.5,-0.0077,6343573.13,164345.0,2024-12-10
ENNAKL,32.4,32.84,0.013600000000000001,68052.22,2110.0,2024-12-10
FENIE BROSSETTE,109.9,109.8,-0.0009,92048.0,860.0,2024-12-10
HPS,550.0,545.0,-0.0091,310580.0,569.0,2024-12-10
IMMORENTE INVEST,90.0,90.0,0.0,1655989.3,18401.0,2024-12-10
INVOLYS,97.32,99.5,0.022400000000000003,995.0,10.0,2024-12-10
ITISSALAT AL-MAGHRIB,85.99,85.1,-0.0104,7445656.03,87283.0,2024-12-10
JET CONTRACTORS,1610.0,1616.0,0.0037,3364644.0,2080.0,2024-12-10
LABEL VIE,4150.0,4150.0,0.0,543650.0,131.0,2024-12-10
LESIEUR CRISTAL,271.15,272.1,0.0034999999999999996,2721.0,10.0,2024-12-10
LafargeHolcim Maroc,1989.0,1985.0,-0.002,5949225.0,2997.0,2024-12-10
MED PAPER,19.9,19.9,0.0,13470.09,677.0,2024-12-10
MICRODATA,649.9,622.0,-0.0429,10569.2,17.0,2024-12-10
MINIERE TOUISSIT,1635.0,1635.0,0.0,27795.0,17.0,2024-12-10
MUTANDIS SCA,293.0,295.0,0.0068000000000000005,1643097.95,5488.0,2024-12-10
REALISATIONS MECANIQUES,419.25,414.8,-0.0106,109394.75,268.0,2024-12-10
RESIDENCES DAR SAADA,73.65,78.7,0.06860000000000001,32147524.64,414303.0,2024-12-10
RISMA,228.0,225.1,-0.0127,7874958.2,34358.0,2024-12-10
SALAFIN,568.0,568.0,0.0,1136.0,2.0,2024-12-10
SMI,2085.0,2052.0,-0.0158,69768.0,34.0,2024-12-10
SOCIETE DES BOISSONS DU M,2271.0,2330.0,0.026000000000000002,934330.0,401.0,2024-12-10
SODEP-Marsa Maroc,530.0,525.5,-0.0085,5283355.5,10000.0,2024-12-10
SONASID,943.0,945.0,0.0021,94862.0,100.0,2024-12-10
SOTHEMA,916.0,920.0,0.0044,23005.0,25.0,2024-12-10
STOKVIS NORD AFRIQUE,15.6,16.59,0.0635,5573.05,360.0,2024-12-10
