Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1248.0,0.0196,126048.0,101.0,2024-06-28
AFRIC INDUSTRIES SA,320.0,317.0,-0.009399999999999999,295644.5,930.0,2024-06-28
AFRIQUIA GAZ,4100.0,3900.0,-0.048799999999999996,1135723.0,288.0,2024-06-28
AKDITAL,682.3,691.0,0.0128,3032463.8,4404.0,2024-06-28
ALLIANCES,246.15,246.0,-0.0006,3717930.3,15158.0,2024-06-28
ALUMINIUM DU MAROC,1509.0,1509.0,0.0,81116.0,54.0,2024-06-28
ARADEI CAPITAL,492.0,500.0,0.0163,599977.5,1203.0,2024-06-28
ATLANTASANAD,135.0,132.0,-0.0222,2018884.0,15292.0,2024-06-28
ATTIJARIWAFA BANK,515.0,515.5,0.001,11250272.1,21849.0,2024-06-28
AUTO HALL,73.0,73.0,0.0,1470194.0,20139.0,2024-06-28
BANK OF AFRICA,193.0,193.9,0.004699999999999999,580558.7,3033.0,2024-06-28
BCP,293.45,296.0,0.0087,60425728.75,204624.0,2024-06-28
BMCI,610.0,605.0,-0.008199999999999999,677925.0,1120.0,2024-06-28
CARTIER SAADA,31.6,31.59,-0.0003,4544.5,150.0,2024-06-28
CDM,932.7,950.0,0.018500000000000003,855000.0,900.0,2024-06-28
CIH,384.0,388.0,0.0104,528591.6,1385.0,2024-06-28
CIMENTS DU MAROC,1800.0,1820.0,0.0111,3553333.0,1956.0,2024-06-28
COLORADO,52.69,52.97,0.0053,899.93,17.0,2024-06-28
COSUMAR,194.95,195.95,0.0051,600535.75,3065.0,2024-06-28
DELTA HOLDING,49.45,49.0,-0.0091,1468792.4,30041.0,2024-06-28
DISTY TECHNOLOGIES,260.0,258.5,-0.0058,25850.0,100.0,2024-06-28
DISWAY,685.0,697.0,0.0175,13185.5,19.0,2024-06-28
DOUJA PROM ADDOHA,30.01,30.28,0.009000000000000001,4967721.54,165187.0,2024-06-28
ENNAKL,35.0,35.2,0.005699999999999999,13286.19,380.0,2024-06-28
EQDOM,1175.0,1058.0,-0.09960000000000001,1209294.0,1143.0,2024-06-28
FENIE BROSSETTE,100.0,98.1,-0.019,6937.95,70.0,2024-06-28
HPS,525.0,520.0,-0.0095,974635.4,1867.0,2024-06-28
IB MAROC.COM,33.79,33.4,-0.0115,67.1,2.0,2024-06-28
IMMORENTE INVEST,93.0,92.6,-0.0043,193163.4,2083.0,2024-06-28
ITISSALAT AL-MAGHRIB,91.6,90.5,-0.012,4634579.29,50920.0,2024-06-28
JET CONTRACTORS,574.0,575.0,0.0017000000000000001,583350.3,1018.0,2024-06-28
LABEL VIE,4400.0,4390.0,-0.0023,13342000.0,3040.0,2024-06-28
LESIEUR CRISTAL M2M Group,275.0,300.0,0.0909,4730987.15,17155.0,2024-06-28
LafargeHolcim Maroc,1930.0,1900.0,-0.0155,11490619.0,6033.0,2024-06-28
MAGHREB OXYGENE,215.0,204.0,-0.0512,4488.0,22.0,2024-06-28
MANAGEM,2450.0,2500.0,0.0204,3089520.0,1239.0,2024-06-28
MED PAPER,18.9,18.98,0.0042,164560.88,8752.0,2024-06-28
MICRODATA,640.0,649.5,0.0148,13639.5,21.0,2024-06-28
MINIERE TOUISSIT,1294.0,1290.0,-0.0031,1032203.0,797.0,2024-06-28
MUTANDIS SCA,262.0,264.75,0.0105,1780831.0,6804.0,2024-06-28
Maroc,2498.0,2449.0,-0.0196,4028700.0,9603.0,2024-06-28
OULMES,1261.0,1336.0,0.059500000000000004,1336.0,1.0,2024-06-28
REALISATIONS MECANIQUES,107.5,107.5,0.0,48267.5,449.0,2024-06-28
RESIDENCES DAR SAADA,79.98,79.05,-0.0116,3411217.64,42685.0,2024-06-28
RISMA,242.2,240.0,-0.0091,2198562.15,9242.0,2024-06-28
S.M MONETIQUE,168.0,176.95,0.0533,707.8,4.0,2024-06-28
SALAFIN,589.6,531.0,-0.09939999999999999,238950.0,450.0,2024-06-28
SANLAM MAROC,1950.0,1950.0,0.0,417300.0,214.0,2024-06-28
SNEP SOCIETE DES BOISSONS,513.9,509.9,-0.0078000000000000005,285545.3,5601648.0,2024-06-28
SONASID,850.0,833.0,-0.02,3082084.0,3698.0,2024-06-28
SOTHEMA,951.0,1000.0,0.051500000000000004,1242873.0,1284.0,2024-06-28
STROC INDUSTRIE,34.0,34.0,0.0,135.99,4.0,2024-06-28
TAQA MOROCCO,1355.0,1300.0,-0.0406,7796371.0,5997.0,2024-06-28
TGCC S.A TOTALENERGIES,1380.0,1379.0,-0.0007000000000000001,4676255.0,3398.0,2024-06-28
