Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1189.0,1230.0,0.0345,123000.0,100.0,2024-02-23
AFRIC INDUSTRIES SA,320.0,320.0,0.0,487809.5,1523.0,2024-02-23
AFRIQUIA GAZ,4185.0,4150.0,-0.0084,207500.0,50.0,2024-02-23
AKDITAL,695.0,698.0,0.0043,5484568.1,7880.0,2024-02-23
ALLIANCES,158.0,163.5,0.0348,16040593.3,99057.0,2024-02-23
ALUMINIUM DU MAROC,1343.0,1343.0,0.0,182633.0,136.0,2024-02-23
ARADEI CAPITAL,503.0,502.0,-0.002,8509.25,17.0,2024-02-23
ATLANTASANAD,123.0,124.8,0.0146,31179384.15,251446.0,2024-02-23
ATTIJARIWAFA BANK,512.0,514.9,0.005699999999999999,26134445.6,50948.0,2024-02-23
AUTO HALL,67.4,67.3,-0.0015,783049.55,11682.0,2024-02-23
BANK OF AFRICA,200.0,201.0,0.005,464343.6,2329.0,2024-02-23
BCP,300.0,302.0,0.0067,21336849.15,71088.0,2024-02-23
BMCI,597.0,593.9,-0.0052,8493426.6,14539.0,2024-02-23
CARTIER SAADA,22.59,22.1,-0.0217,22269.04,1010.0,2024-02-23
CDM,825.0,830.0,0.0060999999999999995,823360.0,992.0,2024-02-23
CFG BANK,160.0,161.5,0.009399999999999999,4256839.65,26461.0,2024-02-23
CIH,370.0,378.4,0.0227,2796610.55,7431.0,2024-02-23
CIMENTS DU MAROC,1705.0,1723.0,0.0106,591922.0,347.0,2024-02-23
COSUMAR,195.05,195.15,0.0005,4844810.55,24542.0,2024-02-23
DELTA HOLDING,38.5,39.4,0.023399999999999997,2259664.12,57741.0,2024-02-23
DISTY TECHNOLOGIES,210.0,210.05,0.0002,66616.5,316.0,2024-02-23
DISWAY,709.0,710.0,0.0014000000000000002,106495.1,150.0,2024-02-23
DOUJA PROM ADDOHA,16.5,17.15,0.0394,32581707.54,911550.0,2024-02-23
ENNAKL,32.96,32.95,-0.0003,1021.15,31.0,2024-02-23
EQDOM,1107.0,1129.0,0.0199,186285.0,165.0,2024-02-23
FENIE BROSSETTE,92.29,91.98,-0.0034000000000000002,25537.48,280.0,2024-02-23
HPS,595.1,600.0,0.008199999999999999,2411777.4,4020.0,2024-02-23
IB MAROC.COM,22.0,22.22,0.01,3121.9,135.0,2024-02-23
IMMORENTE INVEST,91.2,91.3,0.0011,212413.41,2325.0,2024-02-23
INVOLYS,88.0,88.0,0.0,2376.0,27.0,2024-02-23
ITISSALAT AL-MAGHRIB,100.05,102.0,0.0195,17095660.85,167807.0,2024-02-23
JET CONTRACTORS,355.0,355.0,0.0,2973463.95,8341.0,2024-02-23
LABEL VIE,4324.0,4340.0,0.0037,147480.0,34.0,2024-02-23
LESIEUR CRISTAL,273.0,273.5,0.0018,560648.0,2050.0,2024-02-23
LafargeHolcim Maroc,1997.0,2005.0,0.004,4677996.0,2339.0,2024-02-23
MAGHREB OXYGENE,198.0,203.0,0.0253,4060.0,20.0,2024-02-23
MANAGEM,1855.0,1855.0,0.0,3251729.0,1756.0,2024-02-23
MED PAPER,19.1,19.19,0.004699999999999999,5749.7,300.0,2024-02-23
MICRODATA,679.0,695.0,0.0236,89678.6,131.0,2024-02-23
MINIERE TOUISSIT,1259.0,1305.0,0.0365,1385456.0,1066.0,2024-02-23
MUTANDIS SCA,270.0,272.0,0.0074,1061800.0,3907.0,2024-02-23
PROMOPHARM S.A.,1000.0,1000.0,0.0,1000.0,1.0,2024-02-23
REBAB COMPANY,72.39,69.0,-0.046799999999999994,69.0,1.0,2024-02-23
RESIDENCES DAR SAADA,29.99,31.25,0.042,5509780.68,178464.0,2024-02-23
RISMA,225.0,226.5,0.0067,474958.2,2099.0,2024-02-23
SALAFIN,560.0,600.0,0.07139999999999999,2420000.0,4300.0,2024-02-23
SANLAM MAROC,1323.0,1380.0,0.0431,38692.0,29.0,2024-02-23
SMI,1360.0,1350.0,-0.0074,51341.0,38.0,2024-02-23
SNEP,512.1,511.0,-0.0021,132464.5,259.0,2024-02-23
SOCIETE DES BOISSONS DU,2488.0,2400.0,-0.0354,266752.0,111.0,2024-02-23
SODEP-Marsa Maroc,291.5,292.0,0.0017000000000000001,16845501.3,57888.0,2024-02-23
SONASID,747.0,750.0,0.004,2534355.0,3378.0,2024-02-23
SOTHEMA,1000.0,1020.0,0.02,949529.5,936.0,2024-02-23
STOKVIS NORD AFRIQUE,10.75,10.67,-0.0074,37370.85,3474.0,2024-02-23
STROC INDUSTRIE,28.97,28.9,-0.0024,115.3,4.0,2024-02-23
TAQA MOROCCO,1227.0,1250.0,0.0187,16121245.0,13030.0,2024-02-23
TGCC S.A,236.5,235.0,-0.0063,2786840.5,11821.0,2024-02-23
TIMAR,660.0,660.0,0.0,3300.0,5.0,2024-02-23
TOTALENERGIES MARKETING,1440.0,1455.0,0.0104,7816256.0,5371.0,2024-02-23
WAFA ASSURANCE,4321.0,4280.0,-0.0095,428000.0,100.0,2024-02-23
