Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1163.0,1187.0,0.0206,15431.0,13.0,2024-10-21
AFRIC INDUSTRIES SA,305.0,305.0,0.0,52312.15,172.0,2024-10-21
AFRIQUIA GAZ,3845.0,3811.0,-0.0088,590705.0,155.0,2024-10-21
AKDITAL,1025.0,1022.0,-0.0029,7098727.0,6897.0,2024-10-21
ALLIANCES,300.0,300.0,0.0,2477414.35,8289.0,2024-10-21
ALUMINIUM DU MAROC,1395.0,1381.0,-0.01,29372.0,21.0,2024-10-21
ARADEI CAPITAL,503.0,500.0,-0.006,3123073.95,6244.0,2024-10-21
ATTIJARIWAFA BANK,538.0,538.0,0.0,3253036.5,6056.0,2024-10-21
AUTO HALL,68.0,70.5,0.0368,709563.46,10064.0,2024-10-21
BANK OF AFRICA,189.0,189.95,0.005,570040.0,3001.0,2024-10-21
BCP,292.0,291.9,-0.0003,7012722.95,24018.0,2024-10-21
BMCI,565.0,574.8,0.0173,1149.6,2.0,2024-10-21
CARTIER SAADA,33.2,34.81,0.048499999999999995,11620.5,335.0,2024-10-21
CDM,850.1,929.0,0.0928,1858.0,2.0,2024-10-21
CFG BANK,183.0,183.0,0.0,2877028.65,15723.0,2024-10-21
CIMENTS DU MAROC,1760.0,1736.0,-0.013600000000000001,1741208.0,1003.0,2024-10-21
COLORADO,52.8,51.5,-0.0246,59272.05,1162.0,2024-10-21
COSUMAR,196.0,193.0,-0.015300000000000001,38545.8,199.0,2024-10-21
DELTA HOLDING,54.8,54.79,-0.0002,326.73,6.0,2024-10-21
DISTY TECHNOLOGIES,223.0,221.0,-0.009000000000000001,75162.6,341.0,2024-10-21
DISWAY,669.0,670.0,0.0015,386049.5,577.0,2024-10-21
DOUJA PROM ADDOHA,33.5,33.49,-0.0003,6089611.47,180992.0,2024-10-21
ENNAKL,33.01,32.74,-0.008199999999999999,48843.08,1492.0,2024-10-21
FENIE BROSSETTE,107.9,102.1,-0.0538,112297.0,1099.0,2024-10-21
HPS,585.0,575.0,-0.0171,106438.5,185.0,2024-10-21
IB MAROC.COM,37.9,34.12,-0.09970000000000001,12968.37,380.0,2024-10-21
IMMORENTE INVEST,91.3,90.5,-0.0088,502924.34,5557.0,2024-10-21
INVOLYS,100.3,100.25,-0.0005,1203.0,12.0,2024-10-21
ITISSALAT AL-MAGHRIB,91.79,91.5,-0.0032,9581943.15,104577.0,2024-10-21
JET CONTRACTORS,1268.0,1394.0,0.09939999999999999,49042828.0,35199.0,2024-10-21
LABEL VIE,4200.0,4340.0,0.0333,60040.0,14.0,2024-10-21
LafargeHolcim Maroc,1821.0,1821.0,0.0,641048.0,352.0,2024-10-21
M2M Group,506.3,550.0,0.0863,20350.0,37.0,2024-10-21
MAGHREBAIL,935.0,900.0,-0.0374,45000.0,50.0,2024-10-21
MANAGEM,2748.0,2750.0,0.0007000000000000001,737038.0,270.0,2024-10-21
MAROC LEASING,370.0,392.15,0.0599,3137.2,8.0,2024-10-21
MED PAPER,20.05,20.25,0.01,26557.1,1313.0,2024-10-21
MINIERE TOUISSIT,1590.0,1432.0,-0.09939999999999999,13610479.0,9243.0,2024-10-21
MUTANDIS SCA,301.0,300.0,-0.0033,945840.05,3152.0,2024-10-21
PROMOPHARM S.A.,1009.0,1011.0,0.002,3033.0,3.0,2024-10-21
REALISATIONS MECANIQUES,437.0,425.2,-0.027000000000000003,21694.4,51.0,2024-10-21
RESIDENCES DAR SAADA,74.5,75.3,0.010700000000000001,4082328.75,54007.0,2024-10-21
RISMA,215.05,215.0,-0.0002,1182364.8,5498.0,2024-10-21
S.M MONETIQUE,215.0,215.0,0.0,83420.0,388.0,2024-10-21
SMI,2100.0,2230.0,0.061900000000000004,6974979.0,3315.0,2024-10-21
SNEP,500.0,472.2,-0.0556,46644.0,98.0,2024-10-21
SODEP-Marsa Maroc,432.2,432.9,0.0016,2246741.8,5153.0,2024-10-21
SONASID,844.0,825.0,-0.0225,337118.3,409.0,2024-10-21
SOTHEMA,920.1,920.1,0.0,304824.8,331.0,2024-10-21
STOKVIS NORD AFRIQUE,15.18,15.2,0.0013,55887.43,3686.0,2024-10-21
STROC INDUSTRIE,49.5,51.0,0.030299999999999997,5474.0,113.0,2024-10-21
TAQA MOROCCO,1550.0,1549.0,-0.0006,1690008.0,1092.0,2024-10-21
TGCC S.A,399.0,401.0,0.005,4071121.1,10118.0,2024-10-21
TOTALENERGIES MARKETING,1510.0,1559.0,0.0325,3118.0,2.0,2024-10-21
WAFA ASSURANCE,4498.0,4350.0,-0.0329,2309850.0,531.0,2024-10-21
