Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1255.0,1255.0,0.0,1255.0,1.0,2024-08-08
AFRIC INDUSTRIES SA,310.0,313.9,0.0126,50237.7,163.0,2024-08-08
AKDITAL,919.9,910.0,-0.0108,9113044.0,10009.0,2024-08-08
ALLIANCES,249.0,246.7,-0.0092,2713796.3,11017.0,2024-08-08
ARADEI CAPITAL,509.9,506.0,-0.0076,68040.0,135.0,2024-08-08
ATLANTASANAD,131.0,131.0,0.0,1620684.0,12372.0,2024-08-08
ATTIJARIWAFA BANK,541.1,537.0,-0.0076,9992885.3,18470.0,2024-08-08
AUTO HALL,68.6,67.75,-0.0124,691511.0,10310.0,2024-08-08
BANK OF AFRICA,194.0,195.0,0.0052,4400660.0,23019.0,2024-08-08
BCP,310.05,314.0,0.0127,10249973.0,33060.0,2024-08-08
BMCI,619.5,619.5,0.0,3687.0,6.0,2024-08-08
CARTIER SAADA,29.94,29.5,-0.0147,35816.25,1280.0,2024-08-08
CFG BANK,172.0,173.5,0.0087,3341435.8,19272.0,2024-08-08
CIMENTS DU MAROC,1840.0,1840.0,0.0,2051180.0,1127.0,2024-08-08
COLORADO,52.99,52.0,-0.0187,13476.5,261.0,2024-08-08
COSUMAR,186.0,189.0,0.0161,3213.0,17.0,2024-08-08
CTM,685.0,685.0,0.0,4058.7,6.0,2024-08-08
DARI COUSPATE,3470.0,3470.0,0.0,3470.0,1.0,2024-08-08
DELTA HOLDING,51.5,52.0,0.0097,6800.0,131.0,2024-08-08
DISTY TECHNOLOGIES,239.0,239.9,0.0038,27244.65,116.0,2024-08-08
DISWAY,680.0,684.4,0.006500000000000001,55301.6,83.0,2024-08-08
DOUJA PROM ADDOHA,30.05,29.42,-0.021,6220443.45,210257.0,2024-08-08
ENNAKL,32.98,33.0,0.0006,297.0,9.0,2024-08-08
EQDOM,1121.0,1120.0,-0.0009,5600.0,5.0,2024-08-08
FENIE BROSSETTE,98.5,98.0,-0.0051,16072.0,164.0,2024-08-08
HPS,520.0,518.0,-0.0038,47374.5,92.0,2024-08-08
IMMORENTE INVEST,92.8,92.1,-0.0075,7035.3,76.0,2024-08-08
ITISSALAT AL-MAGHRIB,90.0,90.0,0.0,3978688.18,44258.0,2024-08-08
JET CONTRACTORS,610.0,614.0,0.0066,184980.9,307.0,2024-08-08
LABEL VIE,4500.0,4599.0,0.022000000000000002,2431350.0,543.0,2024-08-08
LafargeHolcim Maroc,1950.0,1950.0,0.0,63600.0,33.0,2024-08-08
M2M Group,445.5,447.0,0.0034000000000000002,79119.0,177.0,2024-08-08
MANAGEM,2692.0,2760.0,0.0253,100083.0,37.0,2024-08-08
MED PAPER,19.0,19.0,0.0,11494.9,605.0,2024-08-08
MICRODATA,640.0,632.1,-0.0123,18963.0,30.0,2024-08-08
MINIERE TOUISSIT,1545.0,1537.0,-0.0052,773082.0,500.0,2024-08-08
MUTANDIS SCA,264.0,267.0,0.011399999999999999,1436488.2,5480.0,2024-08-08
REALISATIONS MECANIQUES,335.45,368.95,0.0999,225089.65,613.0,2024-08-08
RESIDENCES DAR SAADA,81.88,81.2,-0.0083,648866.26,8042.0,2024-08-08
RISMA,238.0,237.9,-0.0004,35366.6,153.0,2024-08-08
S.M MONETIQUE,190.0,190.0,0.0,44650.1,235.0,2024-08-08
SANLAM MAROC,1949.0,1948.0,-0.0005,126620.0,65.0,2024-08-08
SMI,2203.0,2190.0,-0.0059,99179.0,45.0,2024-08-08
SNEP,500.0,500.0,0.0,183500.2,367.0,2024-08-08
SODEP-Marsa Maroc,374.95,374.95,0.0,2477985.8,6613.0,2024-08-08
SONASID,880.0,855.0,-0.028399999999999998,550584.0,642.0,2024-08-08
STOKVIS NORD AFRIQUE,11.16,11.01,-0.0134,22145.03,2011.0,2024-08-08
STROC INDUSTRIE,33.49,33.73,0.0072,9895.23,301.0,2024-08-08
TAQA MOROCCO,1280.0,1284.0,0.0031,719020.0,560.0,2024-08-08
TGCC S.A,344.0,344.0,0.0,2846985.5,8319.0,2024-08-08
WAFA ASSURANCE,4000.0,4100.0,0.025,6810100.0,1661.0,2024-08-08
ZELLIDJA S.A,80.5,85.0,0.0559,2210.0,26.0,2024-08-08
