Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1270.0,1274.0,0.0031,458242.0,361.0,2024-09-02
AFRIC INDUSTRIES SA,309.0,309.0,0.0,3708.0,12.0,2024-09-02
AFRIQUIA GAZ,3800.0,3823.0,0.0060999999999999995,49558.0,13.0,2024-09-02
AKDITAL,971.9,970.0,-0.002,3825535.1,3943.0,2024-09-02
ALLIANCES,266.5,293.1,0.0998,20817134.4,71024.0,2024-09-02
ALUMINIUM DU MAROC,1425.0,1400.0,-0.0175,30805.0,22.0,2024-09-02
ARADEI CAPITAL,502.0,496.2,-0.0116,87983.9,177.0,2024-09-02
ATLANTASANAD,132.0,131.0,-0.0076,1543055.0,11779.0,2024-09-02
ATTIJARIWAFA BANK,544.8,540.0,-0.0088,8382973.5,15525.0,2024-09-02
AUTO HALL,68.98,68.95,-0.0004,187294.62,2729.0,2024-09-02
BALIMA,218.35,218.35,0.0,436.7,2.0,2024-09-02
BCP,314.5,310.0,-0.0143,6581734.0,21173.0,2024-09-02
BMCI,649.0,640.0,-0.0139,1515477.8,2405.0,2024-09-02
CARTIER SAADA,40.54,41.0,0.0113,544534.94,13177.0,2024-09-02
CFG BANK,178.0,178.0,0.0,3001092.75,17233.0,2024-09-02
CIH,410.0,412.0,0.0049,842705.0,2053.0,2024-09-02
CIMENTS DU MAROC,1768.0,1765.0,-0.0017000000000000001,298442.0,171.0,2024-09-02
COLORADO,52.0,51.99,-0.0002,12573.02,246.0,2024-09-02
COSUMAR,184.0,184.0,0.0,275151.7,1485.0,2024-09-02
CTM,677.9,670.0,-0.011699999999999999,11379.9,17.0,2024-09-02
DELTA HOLDING,50.0,49.97,-0.0006,404109.6,8267.0,2024-09-02
DISTY TECHNOLOGIES,234.0,234.0,0.0,129318.0,552.0,2024-09-02
DISWAY,683.0,683.0,0.0,248600.9,365.0,2024-09-02
DOUJA PROM ADDOHA,31.0,34.09,0.09970000000000001,14734584.34,432226.0,2024-09-02
ENNAKL,33.0,33.34,0.0103,3367.34,101.0,2024-09-02
EQDOM,1100.0,1097.0,-0.0027,54937.0,50.0,2024-09-02
FENIE BROSSETTE,116.1,123.8,0.0663,1084967.2,8897.0,2024-09-02
HPS,571.1,580.1,0.0158,8868820.0,15248.0,2024-09-02
IB MAROC.COM,42.56,41.0,-0.036699999999999997,113111.79,2506.0,2024-09-02
IMMORENTE INVEST,92.3,92.0,-0.0033,356830.81,3884.0,2024-09-02
INVOLYS,103.15,102.5,-0.0063,24831.35,242.0,2024-09-02
ITISSALAT AL-MAGHRIB,93.16,94.5,0.0144,12387522.95,130895.0,2024-09-02
JET CONTRACTORS,760.0,760.0,0.0,1166625.9,1540.0,2024-09-02
LABEL VIE,4495.0,4451.0,-0.0098,155599.0,35.0,2024-09-02
LESIEUR CRISTAL,279.0,280.0,0.0036,5600.0,20.0,2024-09-02
LafargeHolcim Maroc,1900.0,1892.0,-0.0042,1476225.0,779.0,2024-09-02
M2M Group,540.5,572.0,0.0583,5148.0,9.0,2024-09-02
MANAGEM,2830.0,2850.0,0.0070999999999999995,5101800.0,1791.0,2024-09-02
MED PAPER,21.7,22.96,0.0581,1085390.05,49232.0,2024-09-02
MICRODATA,640.0,625.0,-0.023399999999999997,292210.7,465.0,2024-09-02
MINIERE TOUISSIT,1719.0,1681.0,-0.022099999999999998,2360294.0,1392.0,2024-09-02
MUTANDIS SCA,271.0,269.9,-0.0040999999999999995,698264.15,2618.0,2024-09-02
REALISATIONS MECANIQUES,476.6,445.0,-0.0663,522206.5,1134.0,2024-09-02
SMI,2200.0,2180.0,-0.0091,453635.0,207.0,2024-09-02
SONASID,840.0,831.6,-0.01,702913.2,844.0,2024-09-02
SOTHEMA,955.0,982.0,0.028300000000000002,593512.0,60911.0,2024-09-02
STOKVIS NORD AFRIQUE,14.2,15.6,0.0986,169452.61,233.0,2024-09-02
STROC INDUSTRIE,55.81,56.99,0.021099999999999997,237815.09,4268.0,2024-09-02
TAQA MOROCCO,1290.0,1318.0,0.0217,37943.0,29.0,2024-09-02
ZELLIDJA S.A,180.0,4.0,0.0285,99378.0,1928.0,2024-09-02
