Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1123.0,1123.0,0.0,1123.0,1.0,2024-11-28
AFRIC INDUSTRIES SA,303.75,299.1,-0.015300000000000001,217199.5,724.0,2024-11-28
AFRIQUIA GAZ,3895.0,3822.0,-0.0187,19110.0,5.0,2024-11-28
AKDITAL,1085.0,1091.0,0.0055000000000000005,16797862.0,15409.0,2024-11-28
ALLIANCES,404.0,406.0,0.005,15142748.85,37327.0,2024-11-28
ALUMINIUM DU MAROC,1400.0,1400.0,0.0,14000.0,10.0,2024-11-28
ARADEI CAPITAL,498.5,495.0,-0.006999999999999999,7875.0,16.0,2024-11-28
ATLANTASANAD,130.0,128.6,-0.0108,20627.5,160.0,2024-11-28
ATTIJARIWAFA BANK,575.0,573.1,-0.0033,10041445.4,17483.0,2024-11-28
AUTO HALL,64.5,65.02,0.008100000000000001,1879012.32,28999.0,2024-11-28
BANK OF AFRICA,197.0,198.0,0.0051,460624.95,2332.0,2024-11-28
BCP,300.0,300.0,0.0,6210000.0,20700.0,2024-11-28
