Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1203.0,1203.0,0.0,1203.0,1.0,2024-09-19
AFRIC INDUSTRIES SA,311.0,318.95,0.0256,332448.3,1069.0,2024-09-19
AFRIQUIA GAZ,3830.0,3780.0,-0.0131,1652497.0,437.0,2024-09-19
AKDITAL,1006.0,1002.0,-0.004,10491782.0,10448.0,2024-09-19
ALLIANCES,311.15,317.0,0.018799999999999997,35659762.1,111509.0,2024-09-19
ALUMINIUM DU MAROC,1380.0,1391.0,0.008,170577.0,123.0,2024-09-19
ARADEI CAPITAL,495.0,495.0,0.0,378526.0,761.0,2024-09-19
ATLANTASANAD,131.0,134.0,0.0229,6014494.55,45627.0,2024-09-19
ATTIJARIWAFA BANK,540.2,549.5,0.0172,53444387.8,97885.0,2024-09-19
AUTO HALL,75.99,73.5,-0.032799999999999996,210060.95,2826.0,2024-09-19
BANK OF AFRICA,191.6,194.0,0.0125,583329.3,3008.0,2024-09-19
BCP,299.8,301.0,0.004,11722714.85,38743.0,2024-09-19
BMCI,615.0,611.0,-0.006500000000000001,456662.0,738.0,2024-09-19
CDM,905.0,925.0,0.022099999999999998,13412500.0,14500.0,2024-09-19
CFG BANK,189.0,191.0,0.0106,5534102.1,28943.0,2024-09-19
CIH,430.0,420.0,-0.0233,67509435.9,160741.0,2024-09-19
CIMENTS DU MAROC,1887.0,1841.0,-0.024399999999999998,12432279.0,6630.0,2024-09-19
COLORADO,51.54,51.47,-0.0014000000000000002,407.91,8.0,2024-09-19
COSUMAR,184.9,192.0,0.0384,41344954.15,217373.0,2024-09-19
CTM,660.0,657.0,-0.0045000000000000005,22463.0,34.0,2024-09-19
DELTA HOLDING,58.0,56.98,-0.0176,1109661.35,19467.0,2024-09-19
DISTY TECHNOLOGIES,232.75,234.0,0.0054,113679.75,485.0,2024-09-19
DISWAY,663.0,673.0,0.0151,126619.0,190.0,2024-09-19
DOUJA PROM ADDOHA,37.53,37.99,0.0123,53790736.09,409540.0,2024-09-19
ENNAKL,34.68,34.29,-0.011200000000000002,47663.77,1388.0,2024-09-19
FENIE BROSSETTE,113.75,113.45,-0.0026,148079.05,1348.0,2024-09-19
HPS,574.0,571.0,-0.0052,1604399.1,2798.0,2024-09-19
IB MAROC.COM,37.15,37.1,-0.0013,13371.86,360.0,2024-09-19
IMMORENTE INVEST,92.6,91.0,-0.0173,231460.1,2536.0,2024-09-19
INVOLYS,101.65,105.5,0.0379,14194.8,134.0,2024-09-19
ITISSALAT AL-MAGHRIB,89.34,90.45,0.0124,28640700.67,318512.0,2024-09-19
JET CONTRACTORS,868.0,900.0,0.0369,5961773.6,6783.0,2024-09-19
LESIEUR CRISTAL,275.0,275.0,0.0,36030.0,131.0,2024-09-19
LafargeHolcim Maroc,1865.0,1895.0,0.0161,4618035.0,2443.0,2024-09-19
M2M Group,550.0,551.5,0.0027,10478.5,19.0,2024-09-19
MAGHREB OXYGENE,216.0,227.0,0.0509,104420.0,460.0,2024-09-19
MAGHREBAIL,946.0,932.0,-0.0148,7456.0,8.0,2024-09-19
MANAGEM,2834.0,2820.0,-0.0049,86250.0,31.0,2024-09-19
MAROC LEASING,370.0,364.0,-0.016200000000000003,7280.0,20.0,2024-09-19
MED PAPER,21.48,20.85,-0.029300000000000003,147197.26,7032.0,2024-09-19
MICRODATA,640.0,625.1,-0.0233,625.1,1.0,2024-09-19
MINIERE TOUISSIT,1669.0,1671.0,0.0012,4101174.0,2457.0,2024-09-19
MUTANDIS SCA,312.95,312.4,-0.0018,6606489.15,21073.0,2024-09-19
PROMOPHARM S.A.,1149.0,1095.0,-0.047,110595.0,101.0,2024-09-19
SMI,2270.0,2278.0,0.0034999999999999996,1025091.00355,450.0,2024-09-19
SNEP,494.8,490.0,-0.0097,206.9,724.0,2024-09-19
SOTHEMA,1000.0,1000.0,0.0,226971.0,227.0,2024-09-19
TGCC S.A,384.85,390.0,0.0134,11889232.7,30386.0,2024-09-19
WAFA ASSURANCE,4500.0,4200.0,-0.0667,420000.0,100.0,2024-09-19
