Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1220.0,1214.0,-0.0049,1214.0,1.0,2024-02-21
AFRIC INDUSTRIES SA,320.0,330.0,0.0313,6545.0,20.0,2024-02-21
AFRIQUIA GAZ,4120.0,4185.0,0.0158,41841.0,10.0,2024-02-21
AKDITAL,694.1,695.0,0.0013,6272745.9,9029.0,2024-02-21
ALLIANCES,157.0,157.95,0.0060999999999999995,3228306.75,20676.0,2024-02-21
ALUMINIUM DU MAROC,1342.0,1343.0,0.0007000000000000001,33575.0,25.0,2024-02-21
ARADEI CAPITAL,502.0,500.0,-0.004,2676157.15,5353.0,2024-02-21
ATLANTASANAD,122.0,122.0,0.0,705299.35,5741.0,2024-02-21
ATTIJARIWAFA BANK,507.0,510.4,0.0067,41661079.7,81696.0,2024-02-21
AUTO HALL,67.15,67.0,-0.0022,1405114.61,20934.0,2024-02-21
BANK OF AFRICA,200.0,200.0,0.0,386397.75,1932.0,2024-02-21
BCP,297.0,300.0,0.0101,44945463.0,150736.0,2024-02-21
BMCI,565.0,574.0,0.0159,285050.0,503.0,2024-02-21
CDM,860.0,825.0,-0.0407,2475.0,3.0,2024-02-21
CFG BANK,155.05,160.5,0.0351,17527172.25,110534.0,2024-02-21
CIH,368.0,370.0,0.0054,1360779.4,3720.0,2024-02-21
CIMENTS DU MAROC,1716.0,1716.0,0.0,84084.0,49.0,2024-02-21
COLORADO,44.17,45.49,0.029900000000000003,37562.43,836.0,2024-02-21
CTM,578.6,578.7,0.0002,1157.4,2.0,2024-02-21
DELTA HOLDING,38.0,38.0,0.0,6141.66,163.0,2024-02-21
DISTY TECHNOLOGIES,212.05,210.25,-0.0085,176579.95,837.0,2024-02-21
DOUJA PROM ADDOHA,16.28,16.47,0.011699999999999999,3178534.88,193859.0,2024-02-21
ENNAKL,32.5,32.1,-0.0123,9698.4,299.0,2024-02-21
FENIE BROSSETTE,92.29,92.29,0.0,11521.35,125.0,2024-02-21
HPS,595.0,595.0,0.0,581915.4,978.0,2024-02-21
IMMORENTE INVEST,91.0,91.0,0.0,373558.22,4052.0,2024-02-21
ITISSALAT AL-MAGHRIB,100.1,100.0,-0.001,5632819.4,56371.0,2024-02-21
JET CONTRACTORS,341.05,357.0,0.046799999999999994,2566404.05,7282.0,2024-02-21
LABEL VIE,4250.0,4251.0,0.0002,8892921.0,2068.0,2024-02-21
LESIEUR CRISTAL,272.0,272.0,0.0,1360.0,5.0,2024-02-21
LafargeHolcim Maroc,1977.0,2000.0,0.0116,4546000.0,2273.0,2024-02-21
M2M Group,603.0,567.0,-0.059699999999999996,1701.0,3.0,2024-02-21
MANAGEM,1820.0,1820.0,0.0,377182.0,207.0,2024-02-21
MED PAPER,19.19,19.16,-0.0016,12957.62,681.0,2024-02-21
MICRODATA,678.0,678.0,0.0,10170.0,15.0,2024-02-21
MINIERE TOUISSIT,1447.0,1303.0,-0.09949999999999999,9547887.0,7171.0,2024-02-21
MUTANDIS SCA,269.0,267.0,-0.0074,195680.0,731.0,2024-02-21
REALISATIONS MECANIQUES,106.1,106.0,-0.0009,10600.0,100.0,2024-02-21
RESIDENCES DAR SAADA,29.07,29.38,0.010700000000000001,12264624.27,440479.0,2024-02-21
RISMA,225.0,224.85,-0.0007000000000000001,75262.9,336.0,2024-02-21
SALAFIN,600.0,557.0,-0.0717,8355.0,15.0,2024-02-21
SANLAM MAROC,1321.0,1323.0,0.0015,10736.0,8.0,2024-02-21
SMI,1358.0,1351.0,-0.0052,607526.0,442.0,2024-02-21
SNEP,513.9,510.1,-0.0074,99109.8,194.0,2024-02-21
SODEP-Marsa Maroc,285.5,292.0,0.022799999999999997,46449993.05,160103.0,2024-02-21
SONASID,723.0,720.0,-0.0040999999999999995,6348440.0,8830.0,2024-02-21
SOTHEMA,1000.0,998.0,-0.002,998.0,1.0,2024-02-21
STOKVIS NORD AFRIQUE,10.88,10.71,-0.015600000000000001,2102.52,197.0,2024-02-21
STROC INDUSTRIE,28.97,28.81,-0.0055000000000000005,5762.0,200.0,2024-02-21
TAQA MOROCCO,1200.0,1200.0,0.0,26299665.0,21916.0,2024-02-21
TGCC S.A,233.5,235.1,0.0069,13167945.6,56003.0,2024-02-21
TIMAR,660.0,660.0,0.0,279180.0,423.0,2024-02-21
TOTALENERGIES MARKETING,1411.0,1440.0,0.0206,4997214.0,3495.0,2024-02-21
